id,gen,matron_id,sire_id,birthdate,genes,name
298000,3,297891,295283,2017-12-14 01:07:25,9a9c 7777 a227 49ga d1d8 8515 be7e 6256 8768 7383 ddfa ggdg,
298001,6,269011,155289,2017-12-14 01:08:55,cacd 5688 4f2a 411b 6641 5755 9deb 7752 4544 8362 9agg fdcg,
298002,4,277523,223441,2017-12-14 01:08:55,dcd9 8768 fff7 b9fg 6661 5537 dfda 1664 7877 3732 fdfm fcaf,
298003,17,243159,210967,2017-12-14 01:08:55,99ac 5685 f47a 4aga 6441 7737 7bc7 h7b1 6878 3367 dg9a dfdf,
298004,15,44600,49338,2017-12-14 01:08:55,c9ad 5j67 427f aaap 6161 7575 fde9 1b1h 6587 768i 9dgg fffd,
298005,8,294806,277463,2017-12-14 01:08:55,9ddc 78k6 aa77 4944 4446 5755 79d7 2576 4444 7886 gfag ecde,
298006,5,173110,174588,2017-12-14 01:08:55,accm 8585 f2ff ffba 4441 735k cfdd 727b 8k76 7876 fgfp fbaf,
298007,5,284235,296548,2017-12-14 01:08:55,dadm 7587 477a bfag 1414 8551 b7f9 6242 878j 83i6 9dfg aefg,
298008,11,130202,277403,2017-12-14 01:08:55,accc 875k a2a2 abbb 1811 5755 df7d 4717 57k7 6866 gaap dfcc,
298009,2,64580,133398,2017-12-14 01:08:55,ccdc 765j af47 gaga 6464 3885 cdab 6247 7778 7673 faam eaad,
298010,9,209925,254982,2017-12-14 01:08:55,dd9a 758k f27f b1gb 1161 787k eebe 4bb2 768k 6687 fcda dcaf,
298011,12,262906,94103,2017-12-14 01:08:55,9ccd 86k7 aa44 aggf 6611 8755 aedf 742b 8778 3448 dgdd acdo,
298012,4,287187,114010,2017-12-14 01:08:55,daca 7765 47af gabb 1164 7735 ecbf 1b22 5778 6436 ddga bdfe,
298013,8,220594,263450,2017-12-14 01:08:55,adad 8555 f2ff 1144 1641 53k7 9bb9 14j5 6888 3272 fff9 dfae,
298014,13,283013,283751,2017-12-14 01:08:55,dd99 888k 47f2 f9p4 6611 7777 dc7f 771h 8644 3633 fgap ddfd,
298015,10,289587,225094,2017-12-14 01:08:55,cccc j675 4aa4 g1f9 1414 3875 d77d 2661 844j 8224 dfgp fdcf,
298016,2,275255,132971,2017-12-14 01:08:55,d9dd 8786 f47a 414b 1188 1857 decb 2146 4447 3327 aggf eace,
298017,21,268507,278646,2017-12-14 01:09:08,9d99 667r 7272 gfpf 6644 58k5 9ec9 b1b6 77kk 8784 agda ddea,
298018,12,231265,285549,2017-12-14 01:09:08,aaad 7766 4227 1gma 6116 7k77 ec7f 2427 6677 3836 aggg aeec,
298019,6,265611,172646,2017-12-14 01:09:08,999c 6577 f77a bbfg 6441 577k 7ab9 175b 7846 8232 cg9c daea,
298020,6,295573,292455,2017-12-14 01:09:08,cdac 6886 47ff gaga 41d4 5737 9bd9 2b27 856j 4826 dffp ddfc,
298021,5,231283,196377,2017-12-14 01:09:08,9acc 678k 74a4 gb1g 1466 3857 ab9f 6612 4867 7682 9dgp eaca,
298022,6,290306,293089,2017-12-14 01:09:08,999m 5668 aaf7 9b44 6d61 5153 cec9 bh2j 7684 7838 aaaa aegg,
298023,7,271850,269425,2017-12-14 01:09:08,daa9 5556 24fa 9gg1 4416 5877 efce 4174 8767 7336 fdda caae,
298024,16,263994,25017,2017-12-14 01:09:13,ddcd 8866 ff4f bfga 6461 8877 dfb9 b126 8744 6737 ggdp afaf,
298025,2,278218,278552,2017-12-14 01:09:13,d9aa 8656 a247 fa4b 8814 1388 ae9e 5b51 7448 264k a9dg fcgg,
298026,9,201253,154831,2017-12-14 01:09:13,acdm 8855 7224 9afa 1661 8557 77fc 4761 76k4 2422 fd9f cdao,
298027,5,297704,297162,2017-12-14 01:09:13,a9dc 7686 f7fa f9b4 6848 8873 baef 71bb 6844 4473 daaa ggag,
298028,16,57792,254271,2017-12-14 01:09:13,aamm 7585 2af7 1f9a 1644 5755 de7d 26b4 6867 8663 fagd dfdc,
298029,10,294223,143523,2017-12-14 01:09:13,aamd 6666 faaf 9ab9 4616 8777 9bbb 22b6 6767 46k4 gddm afaa,
298030,5,251934,285293,2017-12-14 01:09:13,d99d 7657 77f2 1bag 4111 3585 7f9o 6b67 6867 3363 dcad ccaf,
298031,9,296088,294851,2017-12-14 01:09:13,cacd 6875 f744 9b9p 1646 7873 ff9b 4417 6766 8846 dagf fdce,
298032,15,290413,288654,2017-12-14 01:09:13,a9dd 8578 2772 agba 1411 3775 eb79 56b6 6864 8343 cgg9 ffec,
298033,5,179578,189726,2017-12-14 01:09:13,ac9d 5565 f44f agab 6616 3557 7c9f 7776 7676 8344 9ggd cddo,
298034,7,293776,296643,2017-12-14 01:09:13,c9c9 775k 2faf 4app 86d4 578k ddef 1471 4748 4748 aafa acef,
298035,5,276192,274453,2017-12-14 01:09:13,9999 8858 faa2 baff 64d4 5775 b7f9 4621 8467 4662 fggg ccce,
298036,6,287642,252027,2017-12-14 01:09:24,d99d 885k fa74 4a4g 4466 3581 9c9a 2bb4 6764 2677 99ag ccfg,
298037,7,297440,37228,2017-12-14 01:09:24,addd 66j5 f2a7 a9b1 4166 3773 e797 7bb6 8688 8463 gffa caee,
298038,5,296686,295487,2017-12-14 01:09:24,daaa 6758 774a 1fag 16d6 7857 7ae7 2hb2 7447 8832 ddac dafa,
298039,3,296963,297736,2017-12-14 01:09:24,9999 5757 2442 bbbf 666d 7735 e7f7 167b 568k 3633 ggap eaap,
298040,6,297553,23792,2017-12-14 01:09:24,c9ad 6558 427f b9fb 41d1 378k cfd9 1645 5786 7763 aa9f dbfa,
298041,18,147768,256138,2017-12-14 01:09:24,adaa 755k f74f afpa 4146 5575 9e79 272h 6677 4646 9d9a fffa,
298043,7,292618,284227,2017-12-14 01:09:36,acdc 755k 2772 911g 1d41 5575 9d99 7277 8848 87i8 fagd dado,
298044,7,294550,294612,2017-12-14 01:09:36,aacc 7788 2242 ag1a 1446 5371 9ef7 6277 4776 3873 dgdf adac,
298045,5,167828,293341,2017-12-14 01:09:36,cca9 8777 47af bfa9 6641 5515 bdfe 5166 86k8 2363 fggp fffa,
298046,14,243225,236777,2017-12-14 01:09:36,cddc 5886 a72a 1g9p 46d6 5858 ce97 1477 6787 k462 aag9 fded,
298047,15,293591,294023,2017-12-14 01:09:36,c9cd 7686 f427 fgff 6614 7k7k dcbe 2h44 848k 6784 aagd efdd,
298048,14,97829,192026,2017-12-14 01:09:36,a9aa 578k 277a baag 1144 7775 999e 2166 6567 886i aag9 cafc,
298049,15,205873,246542,2017-12-14 01:09:36,dacm j67j 4422 bgfp 6114 5877 dddn 6471 7744 8888 cccc dfbc,
298050,6,158930,136019,2017-12-14 01:09:36,cacm 6758 4777 ab11 4664 7575 ddf9 1741 4764 4872 df9a eafe,
298051,15,245905,281400,2017-12-14 01:09:43,99dd 6577 a272 bfgp 6666 8755 b9e9 4716 7784 478i d9ac ddaa,
298052,15,88567,287804,2017-12-14 01:09:43,a99a 788k af4a 9f44 4d14 5757 abfe 24b1 7887 6337 fdaf dddo,
298053,11,205898,18909,2017-12-14 01:09:43,cccd 5686 7444 agap 1464 7755 cd99 bb42 8568 6686 gfa9 cccf,
298054,11,254905,259118,2017-12-14 01:09:43,ca99 7558 4274 1fga 4446 3757 eb9e b777 786k 4343 gfaa cdeo,
298055,17,198370,289745,2017-12-14 01:09:43,ccad 6666 fa2a g99b 6116 8878 aedb 4b7h 7767 3286 9mga eaff,
298056,7,295804,286384,2017-12-14 01:09:43,99a9 6856 a447 bf1g 644d 8871 7ffc 6265 7746 7266 gca9 aeaa,
298057,4,208757,262044,2017-12-14 01:09:43,ccdd 87jk 4744 afaa 6111 7857 bd7f 4555 7678 2k28 ggag acad,
298058,10,283780,287198,2017-12-14 01:09:51,9cc9 56j5 222a a4b1 d1d4 8577 edbb 7b5j k467 4772 a9fa fccf,
298059,9,103335,259237,2017-12-14 01:09:51,acda 8776 42a4 g4ff 6414 3555 off7 7h57 8666 8882 9agf ddfe,
298060,3,292380,284142,2017-12-14 01:09:51,ccda 8657 2a47 1aaf 1688 8587 ff77 6517 4444 7424 ada9 cdfg,
298061,3,282122,283577,2017-12-14 01:09:51,daac 8885 a4f4 fb4f 61d4 3581 eb9e 5625 8484 8236 ggag gfgc,
298062,8,157212,297605,2017-12-14 01:09:51,cccd 7785 a7a7 g1gb 6666 573k efbb 2424 877k 4433 9g9g edcf,
298063,14,291442,290550,2017-12-14 01:10:03,damd 76j5 74a4 fgb1 1614 5887 feo9 4117 8876 6832 9adm fffa,
298064,3,278591,248129,2017-12-14 01:10:03,acca 876k faa2 f4ag 4641 7775 efef 541b 7874 8483 fa9p fced,
298065,8,163340,125289,2017-12-14 01:10:03,9ac9 566j ffaa 1a9a 1441 7875 d9d7 2444 8878 6468 9aaa deae,
298066,3,285354,277383,2017-12-14 01:10:03,cccc 8857 7a2a 4411 d688 3355 ba9e 6155 4544 6242 gafa gadg,
298067,13,11498,34532,2017-12-14 01:10:03,99ac 85r5 f2fa ggga 1164 5555 f7c7 1bh1 6888 4888 faa9 ceed,
298068,10,297128,256154,2017-12-14 01:10:12,c99a 5578 4774 fgbb d641 5555 ee7e b6b4 4856 8636 ddpc dcad,
298069,8,294830,296267,2017-12-14 01:10:12,a9ac 678k 7427 afga 46d4 7557 9edd 754h 8744 886i 9a9g eeec,
298070,8,281148,279068,2017-12-14 01:10:12,ad9d 577r 7f72 4aga d6d4 8855 fdcd 7144 7758 4244 affd bfaf,
