id,gen,matron_id,sire_id,birthdate,genes,name
207000,3,174050,185781,2017-12-10 07:25:20,cacd 758k 2a7f gbga d466 7557 baa7 7644 7k68 6663 fagg cfcf,
207001,8,192121,159608,2017-12-10 07:25:20,99da 5775 f4f4 b1ba 1646 8575 e77e b241 8844 8372 dgaa adcf,
207002,9,192239,201167,2017-12-10 07:25:20,cadd 6785 4f7a fbgp 6444 7357 ffob 77bb 7848 322k gdgp ffff,
207003,18,200458,200917,2017-12-10 07:25:20,ccaa 666j f2f7 9fbp 6611 375k ebnf b222 88k7 7666 apaa afcn,
207004,5,191536,192371,2017-12-10 07:25:30,caa9 776j 4aaf ag1b 6141 7755 cbef bb26 6888 8684 ffaf beao,
207005,8,158451,182056,2017-12-10 07:25:30,acaa 6587 aa44 agba 1164 7577 9ff9 7bh2 7787 7886 agfa feec,
207006,6,202774,189098,2017-12-10 07:25:30,adca 7577 f227 bbbb 6466 7758 eef7 2777 7864 6382 faaf acfc,
207007,2,10287,9009,2017-12-10 07:25:30,9cac 7656 7222 gf9f 1416 7755 c7ef 111b 7577 7448 g9ga edec,
207008,5,201852,167538,2017-12-10 07:25:30,ad9a 6785 a77f bfff 6141 8787 ee97 b222 7686 4774 gfff bafc,
207009,9,159571,166691,2017-12-10 07:25:30,dccd 6657 fa74 gggp 4466 5575 bc79 751j 8458 2488 agcf dedc,
207010,8,204539,206136,2017-12-10 07:25:30,aacc 877j 4ff2 1ba9 414d 5775 bbee 1726 6786 8824 afga cada,
207011,4,136455,106416,2017-12-10 07:25:38,ddcd 7888 a244 gg1a 1614 877k cc9c 7b21 67k5 7868 fgad adde,
207012,11,187380,206174,2017-12-10 07:25:38,caa9 6786 f27f gaag 4416 8587 79be 2266 7688 28i7 gdfp ddfd,
207013,9,206580,204168,2017-12-10 07:25:38,9c9c 868k f27a 4g1m 4664 5355 fd7b 6254 8678 7232 ddfa daaf,
207014,7,200356,206758,2017-12-10 07:25:38,9dca 5758 afff 99gf d641 7755 dadm 66b2 47k8 728k 9ag9 bfcd,
207015,7,161710,177255,2017-12-10 07:26:00,9d9a 7877 22a2 fag1 444d 7775 c9c9 b1bb 66k7 3236 f9ag dacf,
207016,9,202937,203165,2017-12-10 07:26:00,aadm 5887 ff24 bffg 6d66 5577 fc9a 2427 8878 766i 9fgp eedd,
207017,8,186665,69694,2017-12-10 07:26:00,aaaa 7755 742f g99f 1164 7757 f9be b116 8778 7788 ddff cfoo,
207018,9,146744,160842,2017-12-10 07:26:00,9a99 7886 a22f gbff 6111 7578 ecc9 b216 666k 7488 9dg9 cdoo,
207019,11,62302,57426,2017-12-10 07:26:00,a99a 5888 f272 bfgf 1464 7557 de97 2241 5667 3484 gag9 cddf,
207020,3,99082,175760,2017-12-10 07:26:00,c9cc 8587 4ff2 bf1g 6614 7353 97ea 11bb 8447 4623 d9gg bead,
207021,24,117945,18519,2017-12-10 07:26:00,99mc 7656 aaa7 afg9 4614 5557 eecc bb72 7687 867k gfag ecde,
207022,38,159353,206702,2017-12-10 07:26:00,cacc 5888 f24f 9gaf 6661 5777 7dfe 7472 8888 3643 aaag edfd,
207023,24,148286,156666,2017-12-10 07:26:37,9dm9 8788 f474 g1bg 4646 5555 bda7 6244 477k 3636 9ggg adef,
207024,16,197265,57878,2017-12-10 07:26:37,cacc 8778 7472 b9mf 4d41 7788 799f 1664 87j7 6287 dfaa eofc,
207025,5,206460,197303,2017-12-10 07:26:37,caca 5785 affa a1f4 d44d 877k dcee b166 6857 4627 9gdd fffc,
207026,4,192947,175872,2017-12-10 07:26:49,cdda 7668 4f42 f41b 1144 5535 efee 262b 7777 2222 gadf accf,
207027,8,106578,200255,2017-12-10 07:26:49,ad99 7766 a4fa 9aam 1164 7777 fc99 766b 6768 8686 ad9g dccd,
