id,gen,matron_id,sire_id,birthdate,genes,name
202000,7,199426,186936,2017-12-10 03:34:58,mdcc 7687 7a4a f19a 4616 33k5 aacf 241j 8474 82i3 dadp faee,
202001,7,177072,173694,2017-12-10 03:35:03,cda9 8755 2fa2 ffgm 1664 787k c7bf 4264 7454 3636 9ccc dafo,
202002,10,180511,140220,2017-12-10 03:35:03,dada 6667 fa72 afpb 1441 5555 bfe7 4b12 8685 2478 dgaf fddc,
202003,4,120808,150049,2017-12-10 03:35:03,accd 5887 22a7 1fbb 6466 5788 cbf7 2644 87k8 4688 ddad faac,
202004,6,187838,113592,2017-12-10 03:35:03,d9ca 6876 a442 abgp 4664 7737 cdfe 22b2 5668 6362 gd9g cfca,
202005,11,162768,165771,2017-12-10 03:35:25,acca 8768 47a7 abgb 1114 7583 addd 7bb7 7788 4643 aggf fcdf,
202006,16,200993,55964,2017-12-10 03:35:25,a9aa 8887 2f27 gg9p 4146 7557 dfdf 4427 568k 784k affa bdca,
202007,5,192637,192705,2017-12-10 03:35:25,aadd 6758 f22a 1gbb 1141 7755 9ffe 772b 8767 6478 ffgf deac,
202008,4,181051,174784,2017-12-10 03:35:25,9dc9 7676 af4f 1gfa 6661 5777 7ee9 4277 8678 7864 aapp ccba,
202009,13,180196,55640,2017-12-10 03:35:25,99ca 5685 2a7f gggp 1461 5557 9dbd 144b 87kk 3477 ggma ccca,
202010,3,177905,177868,2017-12-10 03:35:25,cdcd 8668 24ff bgaa 6466 7755 fc7d 12b7 7777 3436 aapf fadf,
202011,4,195797,166510,2017-12-10 03:35:25,acmc 6687 24af ffba 4141 7585 9cdc b2bb 6766 7666 ggda cecd,
202012,10,194343,193719,2017-12-10 03:35:25,9cca 677k f727 bbam 6446 777k e9dd 1611 7647 3466 fafm eecd,
202013,2,21370,52825,2017-12-10 03:36:22,adaa 6767 f7fa bbgf 6641 5757 ddef 2626 8686 8836 a9dg ccda,
202014,13,151909,189015,2017-12-10 03:36:22,ac9d 8kj7 7447 119b 4161 7755 7cdo 46bj 6487 4343 f9d9 eeea,
202015,14,87208,93669,2017-12-10 03:36:22,c9cc 7776 f727 9apa 1446 7857 ee7c b441 7867 7467 agag dffa,
202016,5,95806,55372,2017-12-10 03:36:22,da9m 7877 a2f7 abaf 1446 5877 fdff 6b6b 7867 4486 ff9f cfcc,
202017,12,200058,134109,2017-12-10 03:36:22,a9cd 8656 47aa gfgb 6661 5775 db9o 7272 866k 7663 ffga fdcf,
202018,8,193533,170051,2017-12-10 03:36:22,9dcc 6758 772f babb 4111 7735 fofm 464j 787k 2862 magp fedc,
202019,5,199618,176260,2017-12-10 03:36:22,a9da 7667 42aa gfga 6141 5855 cffc 642b 77k8 7i48 dd99 fceb,
202020,9,91670,56043,2017-12-10 03:36:36,9aac 5776 72fa apaa 4464 7777 d7dd 42bh 786k 3767 gdgg fada,
202021,14,81379,56221,2017-12-10 03:36:36,9add 8688 f22a a9ga 1114 8557 eedf 62b4 6686 36i8 99am cbcf,
202022,10,63045,62847,2017-12-10 03:36:36,9dcm 7788 4222 99fp 1441 5877 df7c 42b2 868k 7883 99gg cddd,
202023,8,200128,200791,2017-12-10 03:36:36,aa99 k667 4f4f fbfp 6411 5877 e77a 2421 6k84 2228 9pff caad,
202024,8,187832,190323,2017-12-10 03:36:36,acdc 5556 a272 gbbb 1661 7775 febf 1774 4678 6742 gpaf aeoa,
202025,22,91911,17506,2017-12-10 03:36:36,9cc9 8868 2a72 aam9 1116 5755 eo77 4442 8755 7378 fgf9 aefd,
202026,3,193903,168124,2017-12-10 03:36:36,dddc 786j 4a72 faba 4611 7555 cdff 1b14 8688 4782 adgg fdcc,
202027,12,37299,21668,2017-12-10 03:36:36,acaa 567k a7a2 gfag 4464 7777 f9c9 4b17 5567 4886 g9aa cdoe,
202028,4,192890,199981,2017-12-10 03:36:36,9d99 5665 2a7f 91b1 4661 5555 aebe b461 584k 3836 gdfp dffe,
202029,19,160578,168231,2017-12-10 03:36:36,aaam 8767 7aaf aamb 6464 7755 cc7c b7h1 6788 3886 af9a ffde,
202030,5,178642,178207,2017-12-10 03:37:00,9c9a 5876 7472 f1pm 1666 3757 dcde 4766 784k 3724 afdg cfcf,
202031,5,117846,127575,2017-12-10 03:37:00,cccd 5587 f47a gfgf 4666 575k d97f bb7b 8677 8863 ffdd cadf,
202032,6,201343,201367,2017-12-10 03:37:00,a9dd 7575 af2f 9fff 1641 5755 bbfn b242 8677 2382 aga9 ecba,
202033,6,191243,154328,2017-12-10 03:37:00,acc9 j5j7 774f bgag 1144 7557 ea9a 2b2b 8k87 6672 fafa dfco,
