id,gen,matron_id,sire_id,birthdate,genes,name
221000,6,161926,209315,2017-12-10 18:57:37,ddad 877k 24a7 ag11 6d14 885k 9b9a b566 7684 4768 9f99 cccc,
221001,9,206991,162692,2017-12-10 18:57:37,99cc 8658 7aa2 g1fp 6116 5757 cbds 4717 7876 7487 gg99 edfc,
221002,2,152133,23433,2017-12-10 18:57:37,d9dc 55j8 44af fbaa 4461 857k bffd 6674 8768 2368 fafa ceee,
221003,6,211569,218906,2017-12-10 18:57:37,acd9 5666 7727 abf1 4166 8557 7dfc 1441 876k 6678 gddf dfoe,
221004,8,184177,185245,2017-12-10 18:57:37,ccad 5775 4247 agab 6161 5558 9bb7 4716 8768 7864 gafa ffce,
221005,5,190587,189740,2017-12-10 18:57:43,9dad 5588 f472 a9bp 4464 83k5 b7fc 7166 8866 4726 dddg cacc,
221006,5,172837,136601,2017-12-10 18:57:43,aa9m 7588 42a4 aabg 6464 557k f7d7 4261 7688 8837 ffap eaoa,
221007,15,157726,129596,2017-12-10 18:57:43,adcc 58j7 7a42 bbab 6416 573k fbfo 7717 8588 8467 afdg fedo,
221008,4,141858,133122,2017-12-10 18:57:58,9cda 6565 a72a fa9g 1646 577k f97e 4177 77kk 2843 gfgp cfdd,
221009,12,187101,183522,2017-12-10 18:57:58,adad j856 f242 f9g1 4616 7333 d7f7 247h 785k 6768 fgga ddda,
221010,9,206731,208983,2017-12-10 18:57:58,9c9m 6655 2424 gb1b 6646 5558 99d7 6b42 8687 4636 dcfc faaa,
221011,12,206807,187211,2017-12-10 18:57:58,9cdd 8k66 4a74 p1mf 4666 5777 bben 4b24 5856 3642 dafd ceaa,
221012,6,215148,132742,2017-12-10 18:57:58,acad 6775 42a2 bgba 1411 3357 bbbd 4226 46k7 6833 fgfg becf,
221013,10,217569,220555,2017-12-10 18:57:58,ca9a 8k85 2fa7 gfab 1611 7355 eb97 7427 4848 8742 9dfa feaf,
221014,20,98492,27423,2017-12-10 18:58:09,9a9a 7555 aaa7 gafg 4146 7557 ffoc h61b 7688 8446 aga9 dcdc,
221015,16,76294,143309,2017-12-10 18:58:09,daad 6k5j a272 1a9p 4644 5578 99ef 2244 8765 8868 gaa9 coff,
221016,4,180506,176454,2017-12-10 18:58:09,dd9c 5867 2aff 1bab 6446 7857 cboc 6144 7867 8348 gada cecd,
221017,14,219866,139848,2017-12-10 18:58:09,9cdm 856j 2af4 91ff 4116 7557 ff9b 24b2 4755 446k fgam febc,
221018,19,214193,195632,2017-12-10 18:58:09,a9c9 5678 2222 9bgb 1111 8757 fbfo 2b27 6867 7768 gdaf dddc,
221019,9,216161,216172,2017-12-10 18:58:09,dd9c 7875 4a2a gg1m 6161 5kk8 efd7 4142 8648 4848 99dd fafo,
221020,7,220701,197940,2017-12-10 18:58:09,accc 8687 2f72 9g1p 1461 7385 a7fm 7674 664k 6686 c9ca beca,
