id,gen,matron_id,sire_id,birthdate,genes,name
212000,2,187541,180454,2017-12-10 11:41:31,dc9a 7787 24aa g1gb 4116 8378 cbff 7612 8674 4237 ffgg baac,
212001,6,207798,210970,2017-12-10 11:41:31,aaac 7557 f442 ga1a 4444 7577 7ded 7472 566k 7437 gpgg ccfd,
212002,3,210974,211522,2017-12-10 11:41:31,dadm 8856 2777 aabg 4164 8555 de9e 5752 7674 6233 dddp caac,
212003,10,138286,197854,2017-12-10 11:41:31,c9da 5886 27a2 afbb 4116 8337 9ebb 4666 8887 3636 ddgg acaa,
212004,8,155584,141347,2017-12-10 11:41:31,cacd 5785 272f bgf9 1166 5877 fe77 72b4 8678 7733 addf fffd,
212005,7,190904,179659,2017-12-10 11:41:31,9add 76k6 7af2 99pb 6444 7385 ddbo 1462 7868 7822 gagc acaa,
212006,5,211007,211590,2017-12-10 11:41:31,9dda 57j7 4f77 abaa 1614 8853 ceed 41b1 874k 2346 9mf9 feco,
212007,5,211836,187999,2017-12-10 11:41:31,9cad 7887 f722 9gba 1611 7557 f9c9 2255 4477 6772 dgda ceea,
212008,6,187837,194685,2017-12-10 11:41:31,cda9 885j 4727 1a1a 1461 58k7 ff9f 4214 6874 4464 9dfd deba,
212009,5,209599,170599,2017-12-10 11:41:31,9ddd 8678 27aa af99 4466 8735 779b 24b4 7888 7237 dffp dcdd,
212010,3,201238,187296,2017-12-10 11:41:37,ad9a 7555 2242 fa11 6461 5878 c77b 4727 7786 6838 fggg caca,
212011,8,193087,211410,2017-12-10 11:41:37,aa9a 7877 224f baaa 1611 58k7 bdfe 16h4 456k 8463 dddg acde,
212012,6,211797,183445,2017-12-10 11:41:37,aa9a 6677 f24a bagg 6466 7587 7cco 2747 7k76 4676 agga ecfc,
212013,97,192848,211724,2017-12-10 11:41:37,ddcc 8866 aa7a fgbb 6164 3857 b7c9 b164 8688 4786 gggf ddca,
212014,7,182270,104305,2017-12-10 11:41:37,acc9 665j 4f2a ffbg 6646 875k 99cb 7247 8778 7843 fffa dffe,
