id,gen,matron_id,sire_id,birthdate,genes,name
210000,5,123288,13682,2017-12-10 09:56:38,d9cc 6888 4aaf bafa 4611 7855 9fe7 7bbb 6786 3633 adap adba,
210001,15,83643,83868,2017-12-10 09:56:38,d9m9 885j a2ff gaab 1461 7557 79de 766b 7756 3378 fgpa eafc,
210002,4,95597,155816,2017-12-10 09:56:38,caaa 6665 744a 9fa9 1411 8787 9ffe 7b62 5578 4668 99df aaec,
210003,3,164430,121994,2017-12-10 09:56:38,ccd9 6756 f447 1bgg 1444 3778 dedd b662 78k4 6733 afdg bcea,
210004,5,182556,170571,2017-12-10 09:56:38,99a9 6566 fa2a ffgf 6641 7785 cf99 b427 7648 6443 fffd ffea,
210005,24,183289,87059,2017-12-10 09:56:38,adaa 6655 22aa gbaa 4611 7777 c9ff 266b 7886 6874 gfaf dfof,
210006,5,208363,63465,2017-12-10 09:56:38,aada 7667 ff7a gaab 4611 7777 7eef 4b27 867k 2682 dfdf dffd,
210007,8,209569,194774,2017-12-10 09:56:38,99ac 7858 faf7 f1bf 6614 8775 e9eb b211 6846 8663 fggg ffec,
210008,4,110835,92412,2017-12-10 09:56:45,dccc 7756 a722 abb9 4444 3557 7bdd b444 8687 6832 9dda dfoc,
210009,6,209758,31137,2017-12-10 09:56:45,da9d 7685 f74f baga 1661 7355 fffo b662 877k 3766 daga caoc,
210010,7,130689,209195,2017-12-10 09:56:45,ddcd 5686 424f bffg 6611 7778 decd 7664 7876 7882 gfaa fedc,
210011,8,209477,203566,2017-12-10 09:56:45,da9a 5757 f4f7 fa4g 6616 7775 e7ea 71b6 7866 8282 agdf cade,
210012,7,94162,96113,2017-12-10 09:56:45,dda9 76k8 4f2f bb9f 1664 8553 edcc 226b 758k 7386 a9gf faof,
210013,11,173742,151266,2017-12-10 09:57:09,a9am 7886 a4f4 ffaf 1414 8555 ee7e bb41 7677 3668 9g9m ffee,
210014,1,2293,2198,2017-12-10 09:57:17,caam 5866 42f2 gaag 4414 5757 cded 7474 6767 4836 99af cfec,
210015,14,60354,139768,2017-12-10 09:57:22,99cc 77j5 faa7 9aag 4611 5757 e7de b4b4 7887 6368 ff9a cccd,
210016,5,206251,208782,2017-12-10 09:57:22,cacd 5655 74f7 91pb 1466 8885 b99d 64b2 7787 2282 faad acaa,
210017,12,145922,206298,2017-12-10 09:57:22,9dc9 8j78 2f22 maag 4146 7388 7d7a 647j 7467 7828 acgc eaoa,
210018,7,102208,130849,2017-12-10 09:57:22,dda9 757j ff7a gfag 6166 7855 7dc7 7124 k777 8734 ffaa cdee,
210019,14,183853,183918,2017-12-10 09:57:22,9acd 878k 4f2f abpb 6144 5555 cccf 1464 6567 633i dddg fdee,
210020,10,148514,172230,2017-12-10 09:57:22,cc99 556j 4aaa ggbb 6616 7587 9eef 264b 584k 7882 cgcc dcdd,
210021,14,58418,182388,2017-12-10 09:57:22,cdca 5658 4a2f f9fg 6466 8775 eddd 6b47 6758 6363 f9aa daec,
210022,22,166020,114631,2017-12-10 09:57:22,ac9c 8677 aa2f fapf 1666 5775 9cee 4b42 7868 8338 gaaa ddcf,
210023,10,38077,140020,2017-12-10 09:57:22,cc99 8767 2f42 gfpa 4616 8577 d9f7 6477 758k 7868 9aff baae,
210024,12,16569,146778,2017-12-10 09:57:22,99ac 868j f77a aagg 6146 5777 e9ef 717b 6k8k 3466 agpf eaea,
210025,16,76416,153740,2017-12-10 09:57:22,a9cm 6667 2422 99ap 4616 7775 fd79 244b 7758 86i7 9ff9 feca,
210026,14,61714,120113,2017-12-10 09:57:22,c9aa 785k f72f aaaf 6114 5757 efee b62h 7567 7443 99pf fffe,
210027,3,96691,78047,2017-12-10 09:57:22,caca 7556 4422 gafg 4616 7577 cddf b124 866k 4444 f9ga fdfe,
210028,5,199943,200590,2017-12-10 09:57:22,ad9m 6588 afff 1a94 1444 7578 befa 4bb1 8854 4372 fdfg defc,
210029,3,135527,140373,2017-12-10 09:57:22,ccac 7877 7274 9bba 6466 8575 bfdf 6767 6884 4622 99af decc,
210030,7,84998,131366,2017-12-10 09:57:34,ca99 5865 7f27 b9a9 6164 583k ffcf 2h77 8876 7737 fffa eead,
210031,4,161408,162982,2017-12-10 09:57:34,99cc 5776 2af4 9g9a 4614 7757 79fd 4bh4 8867 6846 gadp efae,
210032,19,51705,63376,2017-12-10 09:57:34,ccca 6657 7aaf affp 6616 8885 79ef bb12 7868 6766 faaa cccd,
210033,18,98329,100383,2017-12-10 09:58:14,a9aa r765 7242 fabp 4666 8755 eee9 4114 67k6 884i g9gm dddn,
210034,5,119593,123155,2017-12-10 09:58:14,dadm 6576 27aa gffp 6161 5555 7cd9 6b27 8688 7666 df9f ffcc,
210035,10,208277,193985,2017-12-10 09:58:14,c9aa 588k 272f gf9g 4446 7585 bdf9 7b52 7488 4823 gddg dedf,
210036,11,142265,150601,2017-12-10 09:58:14,acc9 7658 2272 bbbm 4646 757k fo9o 126b 6687 3486 gfgf adbc,
210037,9,202903,207039,2017-12-10 09:58:14,c9cc 5766 a4af bggg 6144 75k5 7c9e 2762 7587 3484 99fa fccd,
210038,11,171065,170657,2017-12-10 09:58:14,d9cd 8875 4faa 9ggg 6411 3375 def7 666h k7k6 366i cgdc aafa,
210039,8,209736,152066,2017-12-10 09:58:14,9acc 5j87 24f7 9bba 4614 7385 cc99 1722 5877 7332 aadf dedb,
210040,7,209324,209535,2017-12-10 09:58:14,aacm 868j 444f a11a 1614 5775 bf7a 1164 5878 6483 a99f eede,
210041,7,209323,206532,2017-12-10 09:58:14,cacd 5575 a47a fbff 6466 7777 cdfe 2b22 5867 7876 gfga cfde,
210042,6,185122,205716,2017-12-10 09:58:14,aaam 6676 244a 1agp 6661 3855 e779 21b1 8688 768i gffa efcf,
210043,8,204004,150015,2017-12-10 09:58:23,acac 6655 2242 fafm 6464 3737 dbe7 6612 8644 3244 ggdg ecaf,
210044,9,114004,148012,2017-12-10 09:58:23,a9da 78j5 ff42 bffg 6111 8555 d7fe 244h 7668 4743 f9cc bcbn,
210045,10,188323,196687,2017-12-10 09:58:23,a9aa 65j8 af24 1gpg 6146 3735 bcf7 7161 7684 823i ddaa feea,
210046,12,196769,123409,2017-12-10 09:58:23,9cad 5585 74a2 g9aa 4644 7578 bbfb 7717 447k 728i fdfp adfa,
210047,0,,,2017-12-10 09:58:56,caac 8887 24f2 4bbf dd11 8877 eabf 5527 4664 4348 gafg fdfd,
210048,12,142108,140835,2017-12-10 09:58:56,cccm 76k5 4a47 b9ap 6161 8755 f997 b446 6686 3888 adda dafc,
210049,5,112308,60809,2017-12-10 09:58:56,dmcm 6555 4afa baga 6416 3853 d9ee b611 8886 6684 afag aaan,
210050,7,23864,77740,2017-12-10 09:58:56,addd 5588 fa44 gbgf 1616 8777 dbfd 44h4 6876 7773 ff9d cdca,
210051,14,10061,153350,2017-12-10 09:58:56,dmcc 6758 f242 9f1g 6646 5k75 fcc9 1b62 5658 8487 ffgg fdcd,
210052,11,63954,63953,2017-12-10 09:58:56,aacm 558j 424f afga 6611 7755 oef9 22h4 766k 8383 fgf9 ccdc,
210053,89,189814,208705,2017-12-10 09:58:56,daad 6785 f42a gb9b 1441 5577 eeco 7474 7687 6362 gffa cfaa,
210054,5,188288,68574,2017-12-10 09:58:56,ad9a 8656 47a2 bfgg 4661 5878 f7d9 442h 8587 7673 gadg dcof,
210055,6,174857,208821,2017-12-10 09:58:56,aa9c 8558 4772 fa1f 6114 7758 efed 6417 8866 8672 ga9d dcae,
210056,4,151678,151969,2017-12-10 09:58:56,aadc 6656 2772 g99a 1146 7775 9be9 bb24 8687 6864 gfgg afce,
210057,2,118780,154992,2017-12-10 09:58:56,d9cd 6787 44a2 fabg 1444 8587 ebbf b466 6848 6222 ddg9 deaf,
210058,6,208868,208399,2017-12-10 09:58:56,dddm 7777 2f42 a1ba 6611 7737 dbdf 1427 857k 6i76 ddap acfo,
210059,4,203761,208953,2017-12-10 09:59:02,9ca9 6787 2f27 4a44 4446 5778 da7e 257b 7678 4266 dgaa afef,
210060,8,206758,186297,2017-12-10 09:59:02,dcaa 6578 722f af9f 1444 5737 cddm 4h27 7584 8284 acmg bfce,
210061,15,207287,207279,2017-12-10 09:59:02,aadd 7k7j 2442 1fg1 1411 7375 bcdd 466b 5888 8688 aaag acae,
210062,3,205035,203608,2017-12-10 09:59:02,a9dd 6867 a2f2 g1fg 6161 7387 fbde 572b 546k 8448 afaa feec,
210063,7,205209,207986,2017-12-10 09:59:02,dddd 6565 24ff bfba 4461 8555 fbe9 46b2 8684 7828 faff ffed,
