id,gen,matron_id,sire_id,birthdate,genes,name
303000,3,293731,293775,2017-12-14 06:32:12,acdc 5558 ff44 41ap d4dd 1855 f99f 5552 7847 4447 gagg egeg,
303001,9,163176,233857,2017-12-14 06:33:21,acac 78jk ffaa 1abb 6116 8787 ceee 1177 6k7k 6736 gfdg dcdd,
303002,7,246515,281847,2017-12-14 06:33:21,aa99 7587 2ff2 4bf4 16d1 5387 7dee 516j 864k 8224 ffap edfd,
303003,6,302280,298699,2017-12-14 06:33:21,9c99 6665 44f7 bffa 6488 5773 edc7 221b 4874 6463 fpdf cefe,
303004,2,296141,280994,2017-12-14 06:33:21,c9ad 7757 2a72 44aa 4d86 5151 ac77 117b 6488 6768 ddad ggdd,
303005,2,293222,229259,2017-12-14 06:33:21,a9da 5557 42fa 4gba d861 7577 9979 5462 4644 8426 ga99 gfep,
303006,12,236268,224651,2017-12-14 06:33:37,acaa 6655 f47a abb9 4411 5355 cde7 bb65 5787 8827 agaf eaao,
303007,21,141156,266841,2017-12-14 06:33:37,9cc9 6855 f2f2 fbaf 6641 3577 c7df 7h1h 4775 6782 gddp eeed,
303008,11,293032,282588,2017-12-14 06:33:37,9dc9 5567 42a4 fbff 6116 8885 ebbn 517h k678 4844 gdaf beec,
303009,18,185680,85445,2017-12-14 06:33:37,ca9c 878k aaa4 bgap 4664 3885 9dff 7b2b 6768 2484 ga9m ceed,
303010,13,299275,301490,2017-12-14 06:33:37,dac9 55rj 447f aabf 1616 5785 f7bc b112 78k8 342i faaf affd,
303011,7,294020,277344,2017-12-14 06:33:37,ccdd 55j5 2f47 bg4f 81d6 5775 a7de 2b55 4748 4228 ffag dagc,
303012,4,300496,213764,2017-12-14 06:33:37,da99 686k 77ff f9aa 1ddd 3377 a7aa 7557 6844 7463 9gff eaec,
303013,6,171166,286154,2017-12-14 06:33:37,ccc9 8686 2744 gb41 1464 5357 bd97 b225 6587 4676 gagf ddac,
303014,2,289846,281554,2017-12-14 06:33:43,dc9d 8685 af24 4bgb 6d48 8377 a7d7 5575 4464 2246 ag9p fgcg,
303015,5,290926,252730,2017-12-14 06:33:43,c9a9 7686 4a42 f4b4 66dd 7773 deef 5bb5 8888 3422 fagd ddef,
303016,6,301392,302727,2017-12-14 06:33:43,dcd9 786k 277f 4a11 44d1 5783 7cbe b227 448k 7282 fffa efca,
303017,3,281547,293997,2017-12-14 06:33:43,a9dd 8586 ffa2 gb4g 1188 3355 9bf9 6714 8844 8826 dggf gegg,
303018,13,295839,91434,2017-12-14 06:33:43,d9d9 7858 44a2 afap d116 8757 ce7e bbb7 6864 7428 acca adaa,
303019,13,290424,179287,2017-12-14 06:33:43,d9cc 77j7 2472 9gpg 4114 7575 dc9d 2624 8r8r 7748 gacg efed,
303020,4,296055,277001,2017-12-14 06:33:43,cad9 858k f4a4 1bf1 dd86 1388 7b9e 617b 8764 468i aadf egaa,
303021,12,294080,207081,2017-12-14 06:34:06,cc9c 8577 2f47 fgf9 6111 5788 97co 46b2 k888 484i fagf cedd,
303022,15,299214,246857,2017-12-14 06:34:06,aaca 5787 44ff 1pag 6d64 5755 eedc b4b6 6878 4668 gfaf dfed,
303023,15,275947,290966,2017-12-14 06:34:06,ddc9 787k 4a27 gggf 4646 7577 7e7o 2747 8688 846k dff9 dfef,
303024,17,281889,290148,2017-12-14 06:34:06,ac9m 6855 24ff ggam 44d1 7337 fo77 7b54 48kk 2748 ddca eded,
303025,9,301299,299509,2017-12-14 06:34:06,da9c 6686 a7aa ag44 6884 5737 e7a7 7555 4445 7726 aaaa ccge,
303026,6,302814,292042,2017-12-14 06:34:06,d9dd 86j8 44a7 baa9 4466 5785 dffe 67b7 6747 4862 cgfp fddf,
303027,3,167497,179529,2017-12-14 06:34:26,cadc 7768 4f47 afgg 6641 5755 c9fe b464 6686 8373 faag dcce,
303028,7,268275,269150,2017-12-14 06:34:26,adc9 7756 4f22 gag4 6d66 5k55 cfaa b624 8877 4768 fcfa fcea,
303029,4,302240,302386,2017-12-14 06:34:26,aa9d 5756 4f44 1fgb 1d66 5775 c7d7 577j 8444 7334 faaa edde,
303030,6,289316,49510,2017-12-14 06:34:26,9ccd 667k f4a7 9agf 4141 3857 cddf 4464 7786 4863 gfdm ccaf,
303031,11,301061,268908,2017-12-14 06:35:20,cccc 786k 4a7f bbg4 4661 5585 97fd 1bj6 467k 2222 aacp deda,
303032,3,286718,148235,2017-12-14 06:35:20,ccda 66j6 a44a ggbb 6614 151k cedf 6711 8864 8888 fgaf ddce,
303033,6,301181,248695,2017-12-14 06:35:20,ca99 6575 22f4 gffb 61d6 7357 db9e 5221 6885 3724 9g9d fdcf,
303034,2,221274,202725,2017-12-14 06:35:20,9dcd 6758 f222 a944 dd6d 8837 ed7a 5b7b 4744 7468 afff faba,
303035,12,132457,215929,2017-12-14 06:35:20,9acc 5555 f274 9baf 1466 5775 d79c 1247 6767 263k fafc acee,
303036,20,91520,114225,2017-12-14 06:35:20,cacd 6j75 ff24 fagf 6664 3733 e999 h216 8788 4738 faga bdfe,
303037,2,275535,276878,2017-12-14 06:35:20,d999 6886 47f2 ggbf 6411 5875 7efd 4255 5668 6733 99fp ecfc,
303038,1,294350,292091,2017-12-14 06:35:58,d9cd 5876 442a 4afa 4481 8151 ac7e 2516 4478 8623 dffg gggg,
303039,3,213653,270696,2017-12-14 06:36:03,9adm 6557 af44 4bfg 6d18 8775 979f 1565 6467 2262 fgff edaf,
303040,3,214850,269234,2017-12-14 06:36:03,cddc 6765 447a bgag 4641 8575 ffbc 71b6 8767 336i afad aafc,
303041,7,285935,297594,2017-12-14 06:36:13,aadm 5856 ff74 g1ab 1166 5757 7bed 7b6b 5775 8323 d99c ffed,
303042,8,301094,302133,2017-12-14 06:36:13,9caa 5775 af22 gafa 41d4 5851 7df7 5b42 884k 3233 afgm fcfg,
303043,6,91318,263583,2017-12-14 06:36:13,99c9 8877 7a72 f91f 6166 5758 c99f 7b24 8787 4842 fdgf ddec,
303044,3,281364,300549,2017-12-14 06:36:17,cc99 8777 a7f7 a4a4 d41d 8355 be9f 6625 4886 733i aggf egac,
303045,14,283007,130697,2017-12-14 06:36:17,9c99 87k8 7422 apap 1144 7558 bf7n 76bb 8876 7686 d9aa ecfa,
303046,7,278302,275842,2017-12-14 06:36:17,cda9 855k 4f77 11f9 1411 7555 9779 224h 48k5 6284 fffc efae,
303047,4,301701,302404,2017-12-14 06:36:17,acda 7766 a4ff abap 4616 7788 ea77 4214 786k 6733 gafp fcca,
303048,5,280986,166921,2017-12-14 06:36:17,dc9c 6785 7727 f19b 4d66 57k5 af7b b666 7684 3446 gada dbef,
303049,4,295427,285332,2017-12-14 06:36:17,999c 6655 2a4f 944g 416d 5557 ae7c 7451 546k 6866 ffaa cdaf,
303050,5,292051,302802,2017-12-14 06:36:17,cacc 58kj 272f gbbm d644 3557 7ebd b547 886k 48i4 9dag coea,
303051,2,208854,124980,2017-12-14 06:36:17,c99c 8658 a2aa bffb 1114 5575 ef9f 6b41 8878 6846 a9ga cdce,
303052,2,3637,71770,2017-12-14 06:36:17,aa9c 7655 4477 9ffa 4446 7757 fe97 22b2 8877 3348 99pf deef,
303053,6,155406,253108,2017-12-14 06:36:17,ddca 6886 744f 9ggb d11d 8588 99e9 5712 678k 3234 gdga dbed,
303054,4,114418,237510,2017-12-14 06:36:17,damm 8675 2f2a 41ff 1466 5873 9fbe 6b76 7876 6778 99ff facf,
303055,7,284391,202252,2017-12-14 06:36:17,a9cd 8658 47af gf4b 4441 3855 fbce 7276 4547 4262 faaa baeo,
303056,13,146509,108414,2017-12-14 06:36:17,aa9a 6678 4744 ggpb 6614 5575 f7ef 421h 78k5 8783 9f9g ccff,
303057,18,284737,289589,2017-12-14 06:36:17,9adc 85k7 72a2 9gfg 6461 5887 7ccd bb4b 768k 6868 gfff fdoc,
303058,3,290704,301835,2017-12-14 06:36:17,adam 5587 f7f4 f9gf 6661 775k dbd7 5275 6644 332i ggag ecfe,
