id,gen,matron_id,sire_id,birthdate,genes,name
482000,8,457475,463384,2018-01-26 01:43:23,9ccm 8575 f74a 444c d6dd 178q 9edf 717f 6562 3828 abgf gedb,
482001,15,465373,481761,2018-01-26 01:45:11,ccaa 582j 22f7 baff 8848 7121 bdaf 252h 4j8k 6336 adda gggg,
482003,4,481662,481760,2018-01-26 01:51:02,c99c 5757 4762 91fc 81d8 8ih1 ce7e 145h 2277 8366 f8da gggd,
482004,12,185109,229755,2018-01-26 01:51:56,ccmc 6jj7 a22a 91bb 1166 8773 de7f 26b1 5886 3484 aadd ffcc,
482005,23,437608,470944,2018-01-26 01:52:32,accc 57k6 74f4 aaa9 1681 1755 7ede 7221 6568 7634 bf9p daag,
482006,2,427255,429123,2018-01-26 01:52:45,99dc 5857 244a 99fb 8881 2122 9979 7757 576k 236i bbbb ggdo,
482007,1,481197,478971,2018-01-26 01:53:00,9999 8227 6f42 c4fa 61d3 2d4f 5559 8856 623d 1916 dg68 ebg2,
482008,19,480458,481998,2018-01-26 01:53:07,9a9c 6276 ff6a f9g4 dd31 4f2f 5oba 567h 558g 1122 dbb8 bd2f,
482009,1,422983,120599,2018-01-26 01:55:31,9dc9 5872 faaf 1gbf d184 2185 abde b55b 7344 6438 9aga bage,
482010,1,476855,426563,2018-01-26 01:57:09,caa9 2656 7a2f 9a9a 38d8 1f52 d7e5 bg6h 3387 3233 babb be2o,
482011,6,481861,481448,2018-01-26 01:58:44,dc9c 6562 2af4 fapf 464d 852k b9do b225 78g4 i274 dbag gagc,
482012,3,481686,480637,2018-01-26 01:58:52,9c9d 7276 4af7 cgaf 8868 d44f b655 b61b 6d5e 8111 68bd gb22,
482013,3,391560,370535,2018-01-26 02:00:15,c9ac 5885 a4f2 bfb9 4d11 3757 efco 1565 4467 7878 fa9d gdgo,
482014,12,476429,409737,2018-01-26 02:00:45,c9ac 7675 4a22 94fc 8846 8787 7cff 7b7r 6432 8327 fcmb gfgf,
482015,1,2629,393568,2018-01-26 02:00:56,9dcc 8858 72f7 ffba 4661 5227 ed7c 15b1 6668 3386 9fag fdde,
482016,1,451931,412693,2018-01-26 02:02:29,999c 5585 a77f 944g 4161 7472 b99d fb61 3832 2431 gbbb eg22,
482017,6,478897,415492,2018-01-26 02:02:29,acaa 2552 a7a7 a9aa 3883 5757 b7cd 5156 8387 748h afgb gggg,
482018,11,481960,481637,2018-01-26 02:02:29,a99d kk86 6ff7 f4ac 3881 f4df c7f7 6611 4e6o 3441 sd9a eg2a,
482020,7,481613,481595,2018-01-26 02:03:55,cccc 6667 4aaf faga 8614 7185 777n 47kj 8477 2327 acfc fgpa,
482021,15,475922,480089,2018-01-26 02:04:47,dcc9 7882 7744 44bb 8188 8q7q af99 bbf1 7733 8668 bbbb 222p,
482022,21,476404,208678,2018-01-26 02:05:12,a9dd 5858 7a4f 9ag1 1144 2587 d9fc 1411 2678 6773 faaf eegd,
482023,3,481110,477276,2018-01-26 02:05:23,9aaa 2627 727f gfg4 8888 4f82 c79e 5b11 g2eo 9911 b6b8 ede2,
482024,3,481887,481974,2018-01-26 02:05:38,9dd9 7775 46a4 24ff d181 2142 f559 86bb 6gk8 7938 d8d8 b22g,
482025,15,176768,20137,2018-01-26 02:05:42,c9da 7756 4742 fgbg 1644 5555 fd79 b642 5688 8486 aafg fddf,
482026,2,480629,480982,2018-01-26 02:05:42,d9dc 5757 777f 991a 6d6d 1427 c7co g171 87d6 9982 bdbb dbde,
482027,22,460745,481972,2018-01-26 02:07:09,addc 7888 a2aa 4gcp 1884 24d8 75c7 7g12 gg78 7381 bd8b d2ge,
482028,12,481524,467459,2018-01-26 02:09:00,acdc 6856 a2f4 bfaa d486 7777 dce7 57bj 34ii 3736 bdad ebbb,
482029,2,468558,468706,2018-01-26 02:09:13,cc9d 5676 a24f 91fp 688d 217d dece 1bgg g82e 4738 dg8a 2g2g,
482030,2,480095,471272,2018-01-26 02:10:12,ddc9 8565 6ff4 acfg 3d16 4414 56d6 816g ed5d 1771 68ag 22ed,
482031,10,195426,442900,2018-01-26 02:10:56,9aac 5658 2774 441a 4141 5328 cb7a b552 3477 3224 ffmg cgeb,
482032,11,480718,481690,2018-01-26 02:12:33,da9c 5755 aa77 aaaa 4484 7772 ed77 5565 478i 378i bggd gbbb,
482033,2,453478,472385,2018-01-26 02:13:14,99dd 7822 24af fcac 6d43 1141 9c79 7178 3668 6966 bdbb gego,
482034,6,480916,476740,2018-01-26 02:13:35,9amd 8757 2f72 ac9f 8386 4dfd 9ce7 b58g ee2d 9141 866b 2bdg,
482035,1,464758,457699,2018-01-26 02:13:50,9cda 656k a6aa cacf d6dd 2524 dd59 g122 28gd 8618 a888 2eeg,
482036,4,475682,477100,2018-01-26 02:13:50,a9d9 2867 ff76 94c9 d3dd 1125 eedo 86r6 5ee7 4981 688b 2ddg,
482037,7,479304,5621,2018-01-26 02:14:36,aada 6658 f2a7 gg9a 4666 5757 bff7 246b 7787 4726 9d8b cad2,
482038,4,466061,466490,2018-01-26 02:15:47,99c9 7868 447a gfb1 38d4 44d8 cc79 6b62 8767 4412 dfba fbe2,
482039,13,444700,478369,2018-01-26 02:17:18,daaa 555k 27f2 aabb 46d1 1274 ee97 bb77 7646 6264 ad9d fgbg,
482041,4,470167,450836,2018-01-26 02:17:50,dcda 8786 af4f f19f 3884 1571 bcef 2551 667k 782k gbdb epff,
482042,14,476660,475306,2018-01-26 02:17:50,9a99 6885 77f2 faag 4681 5757 7ed7 65hr 3887 2214 f8ab fddg,
482043,13,481913,481329,2018-01-26 02:17:53,d9dd 5kj5 6767 c1mh 4dd4 8118 f997 4472 74gk 9269 bcb8 cb2f,
482044,18,252981,318969,2018-01-26 02:17:55,99ca 858r f47a fapf 6616 38k5 f7db 7261 8747 6776 ffaa acdd,
482045,1,480015,478146,2018-01-26 02:19:33,d9c9 5778 67af f1c1 1811 ff2f 9d99 8f55 e3gd 9198 gdd8 ge22,
482046,1,450921,446320,2018-01-26 02:21:46,ddc9 7258 7af7 af1f 3d31 8817 e9d7 f271 2882 8111 gbab dge2,
482047,5,481800,473208,2018-01-26 02:22:49,cada 2285 f747 9cac 8886 1147 eefe 12rj 5687 8347 a988 dg2g,
482048,8,479123,481622,2018-01-26 02:23:04,mad9 8582 4474 a19s 4d86 d151 edc5 56b5 6365 2684 g9gb gcdo,
482049,3,480862,480921,2018-01-26 02:25:03,acdc 27k8 faaf gfam 333d 482d 69d9 5861 g672 774h g8bg 22gd,
482050,1,436415,434106,2018-01-26 02:25:11,dca9 8252 7222 44aa 83d6 2577 f779 2655 8377 2668 abaa bggd,
482051,2,475104,39182,2018-01-26 02:25:46,dcdc 8625 a7a4 9faa 6816 8775 b7d9 44b4 7777 2734 a9gg dcfe,
482052,5,481138,480937,2018-01-26 02:25:50,a9cc 26k8 464f 4c4a 63d3 444d 55e6 8166 24g8 117i 99gg g2ge,
482053,10,169651,125182,2018-01-26 02:26:17,accc 6767 7fa2 aagg 1416 5753 bbef 4277 57kk 6866 ad9f fado,
482054,2,460022,430746,2018-01-26 02:26:20,caaa 5268 a4a2 f4ab d861 3125 fae9 515f 5744 6636 fgbg egge,
482055,9,478992,480322,2018-01-26 02:26:31,a99m 7586 f72a 99a4 6881 77d5 9ef9 7542 4878 8348 d9ba gfgn,
482056,21,462910,481976,2018-01-26 02:27:44,d9ca 5788 2222 19cg 8361 d217 edo5 f42b 6768 4336 a9fb eeeg,
482057,9,466058,464416,2018-01-26 02:27:44,9c99 6665 7f4f bgbb 4dd8 183q d999 15ff 468k 8272 agpm dddg,
482058,6,269777,470039,2018-01-26 02:28:24,daca 7568 7af2 4fpg 6343 4741 b9ff b57r 476e 223h bfcb 2dca,
482059,8,475159,439895,2018-01-26 02:29:13,aamd 5878 a42f f4ab 1483 517k adff 612b 886i 6874 dabd gggd,
482060,4,438562,475577,2018-01-26 02:29:42,9aac 7777 4f7f f991 63dd 8548 ab79 b62h 38k7 6783 68b8 dfec,
482061,15,45755,313515,2018-01-26 02:31:03,9aca 558k 4224 fbf9 6161 5588 f9d7 147b 888k 8226 gfad cfdd,
482062,7,482011,479114,2018-01-26 02:31:59,99ca 6562 a2a4 afpf 6d4d 2525 9769 5225 8d64 8724 dnbg 2ggc,
482063,1,2230,31005,2018-01-26 02:32:09,c9d9 8588 a7a2 9aff 1146 7755 fbd9 24bb 5878 6764 gaag eeef,
482064,1,472074,466847,2018-01-26 02:32:09,cdcd 2652 62f2 f1cc d836 1842 b579 8588 gee2 4118 6dag geg2,
