id,gen,matron_id,sire_id,birthdate,genes,name
563000,4,560493,527945,2018-02-27 17:08:45,acdd 5678 22af 2ffa 631d 8f17 a3do 11b5 55d6 2486 94ga dgfa,
563001,12,562885,487880,2018-02-27 17:08:45,ad9d 8557 a242 cca9 71kd d47d 5dee 65b1 8d78 4781 bdbb 6ggd,
563002,8,562925,561829,2018-02-27 17:08:55,ddcm 5885 a4ff bfgc d614 5f1f 6eoe 57b7 b5e6 8742 62fd edef,
563003,4,524458,521926,2018-02-27 17:09:11,99aa 6877 2474 fbgf 66dd 12f7 ae7a 1bb5 7454 1312 dagf dg2g,
563004,7,480899,414695,2018-02-27 17:09:24,aa9c 856k 72f7 gg1h 68d4 54d1 e9cc 5f56 7d87 861k gg8m g2ef,
563005,3,530896,453903,2018-02-27 17:09:24,acc9 2887 a42f f4bg 1618 172h 9e9f 5727 6622 8476 g9bg dgfg,
563006,7,498303,515393,2018-02-27 17:09:24,ac9m 2587 fa77 ab3h 1118 db55 eb3j 5286 3ee5 8388 4964 de2f,
563007,5,562880,506803,2018-02-27 17:09:24,a99a 6657 aff7 ggaf dd66 81ff e77m 644g 8635 7829 cdgc 2gfg,
563008,4,562910,562723,2018-02-27 17:09:24,cc9d 5867 4f27 gapa 8366 7b7f 6e7d f272 8675 36c1 6dgb deoe,
563009,2,562275,562428,2018-02-27 17:09:24,ccac 8676 f7f2 2cf1 1d1d 12bb 7c9d 511b g66e aca8 965b 241g,
563010,22,522583,532115,2018-02-27 17:09:38,9dcd 6556 4ff4 f194 6166 853k fdne 875h 488j 6876 49gd gaoa,
563011,2,286045,530784,2018-02-27 17:09:46,da99 7758 7faf 9b4a 1486 7778 adce 5171 768k 2376 9dfa cefd,
563012,2,383049,497734,2018-02-27 17:10:29,aca9 6888 a4af f4aa 1dd6 1527 beef 56b4 4787 2738 bfab dece,
563013,5,511792,517547,2018-02-27 17:11:43,99cd a687 f224 ccg1 dd66 ff2d 6ef7 b64g 3ege 7699 dbaa egod,
563014,22,521388,107315,2018-02-27 17:11:43,9d9a 5857 4f22 4faf 146d 5785 fm99 7h6h 788r 763k m99f cddf,
563015,3,533344,562642,2018-02-27 17:11:43,9cac 2672 aaaf cf19 3663 ff1f 63b6 115b ge22 a934 644b 2464,
563016,10,562833,174468,2018-02-27 17:11:43,d99m 8652 f427 bfbb 841d 5257 bfcc gg6h 6436 a33k dggs dfcb,
563017,4,462009,456127,2018-02-27 17:12:17,aada 882k a7af f4c4 1468 7812 7cee 6gfp 6378 6264 gggc 2g2g,
563018,7,561379,561508,2018-02-27 17:12:17,9ga9 7k68 fa24 fbab d461 41f7 aceo 66b6 7kke 8a36 a8fg bcff,
563019,1,545069,543241,2018-02-27 17:12:17,d9a9 5285 afaf 1ggc 71d1 84d4 5677 1911 e388 479c b855 b4g6,
563020,1,515391,558992,2018-02-27 17:12:17,acc9 a265 ff74 32fp 3d3d 24ff e793 8bbb 6bed 9811 82b9 g446,
563021,2,477634,465947,2018-02-27 17:12:17,c9ad 8275 7424 94bp 8616 8887 edc7 2gb1 27g8 7766 daba dbed,
563022,4,534410,552923,2018-02-27 17:12:27,aa9c 7887 4a47 1a94 1ddi 255k 7efo 265b 2775 8728 9bad gdfg,
563023,4,562883,562333,2018-02-27 17:12:27,cad9 2566 42a7 fagc 1113 fdff eedf bf22 2867 c377 gadg dg6e,
563024,6,541943,553703,2018-02-27 17:12:50,amc9 kj62 a7a7 9af4 8846 477k bmdm b1fr 8583 2749 dd6n 2eog,
563025,5,562193,562180,2018-02-27 17:12:50,9aaa 2656 4474 cf1b 14d8 d35f bccd 5fgb 85gg 7413 ba8b 2efp,
563026,1,428663,537724,2018-02-27 17:13:11,aaaa 5887 4722 b3a3 76d8 88b2 c57d 51b1 b762 7241 69ba 4g4g,
563027,4,562049,525600,2018-02-27 17:13:11,acdc 8256 2442 gb2b 4d18 845f cd79 121g 636d 9673 g4dg 2eff,
563029,9,543054,547064,2018-02-27 17:13:18,ccc9 7852 aff2 p912 1dd8 7847 7emm grbr e7ee 464k 6d9d bddg,
563030,3,559153,514939,2018-02-27 17:14:08,aaaa 8766 f727 a4fg 316d 7777 bee3 f11b e3gr 3478 dgbf f42g,
563031,5,562916,562765,2018-02-27 17:14:08,9aac 8877 64ff g19h 8646 77fb e59c 6171 7d57 6668 9g29 fefg,
563032,14,548233,542647,2018-02-27 17:14:11,cd99 555j a774 a1af 8616 3771 9f7e 265b 73ii 3266 9dgd bbbb,
563033,5,562736,525792,2018-02-27 17:14:11,a99a 6886 74f7 9gcq 7d13 f42b c59e 851g 3e82 11c6 668j 1e1e,
563034,8,560888,560759,2018-02-27 17:14:41,cmc9 a586 a74f 9944 78d1 82kk mmdm g6r1 6e83 c268 anfn aede,
563035,11,562059,560357,2018-02-27 17:14:41,dcd9 7866 7ff7 94c1 48dd 7kkk d99m b8r1 gooo 1499 gngn g2ec,
563036,8,551411,562009,2018-02-27 17:14:56,d99c 86j8 a722 14aa 41d6 5747 fdf9 5556 88ii 9498 g9bd aaba,
563037,6,560415,540953,2018-02-27 17:15:23,ccam 8228 4f7f affb 4836 b214 dff3 7b56 63kd 6737 bggn dbe4,
563038,10,562835,506133,2018-02-27 17:15:23,c9ad 5766 7a77 cfhc 1666 7117 dce9 54fb 738r 4483 b8g9 e4e1,
563039,21,562923,559948,2018-02-27 17:15:33,ccca 6585 224f b9ff 1666 7725 e79d 564j 76k5 6883 d9mf agac,
563040,1,536871,535505,2018-02-27 17:15:40,gdcd 2255 f744 33cc 716d 21fd 396d 96gg 6b8d 4719 9648 1gg4,
563041,1,555826,521761,2018-02-27 17:15:40,caad 7277 6474 323g 3d1d f14b c96d 6115 e2dg 44c8 4225 24g4,
563042,17,551697,474860,2018-02-27 17:15:45,dc9c 8876 2a74 b9fm 1664 5533 fado 6444 7k4k 8838 ddfa eaee,
563043,6,562997,562988,2018-02-27 17:16:08,99cd 85k5 224a aff2 166d dd4h c997 61f5 3377 9999 646d 2gfd,
563044,3,509857,530813,2018-02-27 17:16:18,9dc9 2752 24af ffch 1163 128f daod g147 684e 1431 484b e2e2,
563045,10,553734,554862,2018-02-27 17:16:18,ccc9 8865 27fa 4bpp d1d1 84bk d779 b742 eg4r 4822 aacn efcg,
563046,5,562199,374915,2018-02-27 17:16:18,ddcd 6j65 7222 afb2 6d36 755b abc9 55b2 7455 8764 ggdb ggbg,
563047,13,554666,546275,2018-02-27 17:16:22,cd9d 8625 af22 aamf 6468 78h7 5mde 5r5r 684e 6894 8ngn t1ed,
563048,5,472018,499407,2018-02-27 17:17:03,cd99 8655 af4a 1aba 8884 417q dea9 52ff 78g8 762i bpgg cgbo,
563049,2,485134,485631,2018-02-27 17:17:03,adc9 7657 7af2 442c 7873 18b2 e9b7 2765 6888 6498 dadb 2dgd,
563050,7,497375,495090,2018-02-27 17:17:03,9dca 6626 62f7 ccgg 11d8 d748 7ce7 68bf 8686 8844 aba9 adgb,
563051,6,560878,562089,2018-02-27 17:17:49,99a9 66j5 7442 1abp 3646 817k 7fee 7454 3444 8334 gdaa ebde,
563052,15,547177,89074,2018-02-27 17:18:46,c9dm 6565 7aaf cagb d416 7f5f 7ffe h1fb 6d65 3788 faap ge24,
563053,3,373994,539856,2018-02-27 17:20:13,c9da 6782 2442 aafh d631 8485 e5dd 6166 6257 3497 a98b eae2,
563054,6,562588,519628,2018-02-27 17:20:13,99cd 68k5 f224 ffih d166 51fb cd99 b2fj 8466 8a99 9b98 c21f,
563055,4,562907,494131,2018-02-27 17:20:13,d9ad 8886 f7a7 c99f 8186 4fb8 d5de f51j d23o 3189 98a4 d22e,
563056,3,513884,518872,2018-02-27 17:20:23,aac9 6688 44f4 1111 6176 4df2 7ebd 8b4b g56o 3192 6bd8 de2g,
563057,14,562342,492653,2018-02-27 17:20:23,accd 6768 4f2f aaca 4d1d 27kk emmm 828r 2eoo 2864 d49n ag2c,
563058,14,562350,492122,2018-02-27 17:20:23,99da 6676 44f2 a4ac 14dd 721k edme g1r5 edoo 7216 g99n gd2p,
563059,2,534728,521136,2018-02-27 17:20:29,ca9g 2668 a4f2 cafa 3341 5d5f d337 fgg6 8dd7 4c89 9428 e6fc,
563060,4,562931,562258,2018-02-27 17:20:46,caad 2275 f77a 4aff d48d 214f aded 2715 8455 2222 b9fb ggfe,
563061,9,533969,510817,2018-02-27 17:21:25,9adm 6682 4244 4g9i 3861 15dd 7eed g56b ede7 173i bdg8 aee2,
563062,6,461316,440669,2018-02-27 17:21:25,acd9 8775 7722 fapa 16d6 7585 7bcd 666b 8487 7682 bbfd geea,
563063,9,562854,561765,2018-02-27 17:21:36,ccd9 7227 77f7 ahfh 18i1 224f 77b7 545b ej7d 1993 8fbb 2fdf,
563064,12,554331,557210,2018-02-27 17:21:57,ccd9 2522 f2a4 4c49 1311 5175 ad77 244j 3382 3627 fggg aece,
563065,4,517424,216217,2018-02-27 17:21:57,ddad 872a 422a g1gh 6116 5bdd de39 2646 6877 3744 dgp8 e2g6,
563066,9,562824,544239,2018-02-27 17:21:57,ac9c 7a7j 777f 441c 81d1 3252 9e6d 8217 d87i 619q 822j g1ne,
563067,5,561481,189962,2018-02-27 17:22:07,d9da 7258 67f4 gahb 86d4 845f cce9 1167 e558 8966 gbg9 gcef,
563068,10,445186,476075,2018-02-27 17:22:15,9cdc 5655 22af ba4a d113 5777 7ffb 111b 8875 8428 g99c afbb,
563069,8,552780,554973,2018-02-27 17:22:15,acc9 2275 7af4 444b 8336 b7bq e999 5b1f 72d7 49a7 b8ff dded,
563070,6,562179,562103,2018-02-27 17:23:15,d9dc 286j 7424 1c4a 146d db7f ae97 g158 5625 14ha a6dd 4efd,
563071,3,501930,493782,2018-02-27 17:23:31,dada 6288 274f 42g1 dd13 fb8f ceee 6g55 e65d 9944 d8b8 e11g,
563072,20,509437,556727,2018-02-27 17:23:31,99d9 5576 4af2 4pca 3d31 748k 7emm b6r5 2geo 944q ggnb o2bg,
563073,7,562857,558491,2018-02-27 17:23:31,dccm 7582 24af f44c 6844 3242 bd7m 251r 74e7 6443 bbbd gg2g,
563074,7,551149,477955,2018-02-27 17:23:43,99mm 7575 faf2 4fc2 d1d8 1b5f ff7b 5446 44e6 a363 88gc b2df,
563075,9,557427,554699,2018-02-27 17:23:43,a9ad 6878 2a24 19aa 6418 8444 e65e 25j7 8787 7472 dfd8 gdbb,
563076,7,561235,562185,2018-02-27 17:23:43,a9ad 6672 a472 ff1h 11d1 5887 da97 bb5k 2ggj 7ac2 b9gp 2d2c,
563077,5,561818,560861,2018-02-27 17:23:43,d9cd 7877 a474 g44p 3dd6 37d8 af7e b1g5 5488 3671 68df gdc2,
563078,7,560352,560556,2018-02-27 17:25:01,adda 52j2 affa gc9c d383 b48q ed99 f15f 6gg8 4a9h 9df8 dfdf,
563079,3,495880,562092,2018-02-27 17:25:21,ac9c 2588 6a27 c4ca 7111 7bdf fedo 8261 88e5 4484 g9ag fcef,
563080,4,533678,519505,2018-02-27 17:25:34,9aaa 8268 7747 9afc 681d 3252 ec9e 16gj 7565 8226 6dd8 ba2f,
563081,5,563022,562812,2018-02-27 17:25:34,g9ca 2827 4a47 19h4 dddi 2fd2 f6do b561 2757 3788 4bb9 6ged,
563082,4,448521,495531,2018-02-27 17:25:36,dcca 8885 a44f a299 3d1d 831f 676d b4g1 438d 8119 gdad 2d12,
563083,11,557684,562719,2018-02-27 17:25:36,cccc 5657 aafa f4fa d146 1537 cc77 72h5 6iii 346i 9dbd geeb,
563084,5,561804,520635,2018-02-27 17:25:36,a99d 787k 77f2 11h4 4d66 3b87 cf77 1b14 3868 2122 addg ad6p,
563085,8,561279,560083,2018-02-27 17:25:47,9c9a 278k af74 11b4 6886 1342 dfo3 75g6 772k c878 bg8n 1eg4,
563086,5,562916,562765,2018-02-27 17:26:04,aa9d 2867 2644 919h 6664 7bff ee39 b71b 6d57 1666 g99a ffeg,
563087,8,527899,552442,2018-02-27 17:27:31,acd9 8626 f2f2 ff1f 6188 21k7 56dm r25r e47o 3787 a9dg gogg,
563088,5,562880,506803,2018-02-27 17:27:31,a9aa 5256 af4f gab4 dd16 b455 7em7 5442 3865 7392 9cgd ffge,
563089,9,562820,562459,2018-02-27 17:28:30,cdc9 2785 aaaa 1afc 73d6 b2db 777e 8g96 5e52 4794 44fb eg12,
563091,10,560538,558193,2018-02-27 17:29:15,c9cm 5627 66a4 b43b 3dd1 7271 f539 15f1 bb3b 3caa 8abg 1e1d,
563092,5,562208,544715,2018-02-27 17:29:15,9acc 5256 4222 gahc d311 231f cc67 2h6g e87e 3c13 44b5 bbeb,
563093,3,562540,529333,2018-02-27 17:29:15,caac 7782 7477 af29 d1d6 3845 5add 5761 4756 76a8 44fa 2gg2,
563094,6,512380,528547,2018-02-27 17:29:33,cdaa 5872 7a42 1bgb d41d 7584 eeef 6gg1 83d2 4726 afad a4gd,
563095,4,536321,562902,2018-02-27 17:29:33,a9cd 2a67 2f47 gg41 7366 2b11 3d53 g6g9 6d6o 1891 8b82 g164,
563096,5,540003,542574,2018-02-27 17:29:33,9dad 5266 7aa2 af12 3d1d b147 dd95 b77f 8723 9i21 d4ad gdhc,
563097,12,499539,441604,2018-02-27 17:29:40,c9md 5885 474f 9p49 8664 5552 eeae 5bj7 4o48 6228 99gn dagg,
563098,1,459015,483948,2018-02-27 17:29:48,cd9c 7766 64af a1gc 636d 12d4 bdbd 8g65 26eg 8996 b4gb 2dd2,
563099,12,560884,524124,2018-02-27 17:30:07,9da9 7685 2722 19h1 6386 7df1 9cee 12g1 d455 391k 48ag 2ge2,
563100,4,562910,562723,2018-02-27 17:30:07,9999 5876 f247 1gaa 3466 b8ff edfd fg52 867e c718 ad8g 6efo,
563101,7,563037,560660,2018-02-27 17:30:07,9c9a 8228 4faa fff3 8636 b144 9533 6b66 6ed2 ac38 98gg b6de,
563102,5,433566,561413,2018-02-27 17:30:07,adad 662k afa4 bcga d414 775d d6d6 5bh6 2ek8 8887 dgfg dbdf,
563103,7,509398,561564,2018-02-27 17:30:25,d9cc 2687 4244 ag9f d668 85b7 fdd9 86g7 7456 7146 dgbc cc2f,
563104,9,455595,442809,2018-02-27 17:30:36,da99 8k88 24f4 9b14 16d6 7581 797d 26h2 36ii 2863 gdgd adgb,
563105,7,543145,537716,2018-02-27 17:30:54,9dac 6675 2a22 f9ap 6614 8f44 aeem 157r 44o4 9378 aa8n bg2p,
563106,3,562011,482488,2018-02-27 17:30:54,d9dc 5822 4a74 ac9g 61dd 887k ae79 bbb6 5gde 32c3 9bg8 ffcf,
563107,10,561764,485656,2018-02-27 17:30:54,9aa9 7275 6244 ffaf 848d 77ff ed5f 1281 7eo7 911c f6am cdof,
563108,9,561701,512031,2018-02-27 17:30:54,ga9d 7626 f722 ac4a 61d8 5fh7 56fe b617 5755 412c 89aa ebef,
563109,24,562933,539357,2018-02-27 17:30:54,cadd 7887 fa7a g9fp 1164 8753 fadb 17b1 4466 8834 adaa fgae,
563110,4,562333,562883,2018-02-27 17:30:54,c9cd 5276 224a g4fc 1883 df7f 99fd 2b22 8565 6478 6ddf gde2,
563111,19,554041,535756,2018-02-27 17:30:57,cacm 2862 227a ga41 6666 4k2k eeem 55rr k2eo 3149 d8nd gbpg,
563112,11,504010,562947,2018-02-27 17:31:57,9ad9 6756 4aa4 9aaa 631d 7174 fccd 5g85 8ddk 7928 6adb 2bb2,
563113,6,542053,262596,2018-02-27 17:31:57,9dg9 55j7 47a2 14c1 6446 7775 3d9o 4jb6 5778 7372 f9jg dc6g,
563114,5,562603,339011,2018-02-27 17:31:57,a9ac 7725 a422 g9aa 16i4 281f 9fe9 2g72 8777 674k aadd de2e,
563115,6,562144,562772,2018-02-27 17:32:44,9dda 7557 6f4a 4c4c d846 722f b7m5 66br 4e44 a843 b6nb gcgg,
563116,8,563067,562663,2018-02-27 17:32:44,ac9d 725j 6f74 ahgb d733 458f cecc 5661 ee55 9866 g88g 2dff,
563117,4,550915,552083,2018-02-27 17:32:55,9c9c 5568 7274 bbba 8468 f155 579e b172 g77i 2472 daba eabb,
563118,10,561123,560370,2018-02-27 17:32:55,c9am 5575 f27a cf4c ddd6 134k 77mm gg2r 73o8 i948 aadn eeb2,
563119,1,559732,2710,2018-02-27 17:33:29,9dca 5855 7444 f2ga 66d1 54ff 65ed 2554 g6g7 3c88 ddap 42f2,
563120,5,563065,549784,2018-02-27 17:33:29,ddaa 8525 422a f19h 3116 bd4f ea7o 226g 6475 3368 d8p8 c1gc,
563121,5,504648,561272,2018-02-27 17:33:48,aadc 6876 6faf gffh 11d6 df85 7565 165b dd28 1934 b888 bg2g,
563122,2,537850,515437,2018-02-27 17:33:48,ddcc 2562 aa4a a4fh 761d 1fff 375d 6bb2 868g 8812 a48b 26g2,
563123,18,561001,561003,2018-02-27 17:33:56,dcm9 2625 72f2 13hn 7d14 3f71 b5b7 1rrr d8ee 1966 dnbn geta,
563124,3,195013,400153,2018-02-27 17:33:59,9cc9 7777 42f7 9baa 4444 557k 97ef 7747 6677 4433 afga ceea,
563125,16,496097,483294,2018-02-27 17:34:26,daac 8675 f724 g19s 463d 7728 9ddb 55gh 487r 477i fdgp fggf,
563126,16,524744,561084,2018-02-27 17:34:26,dmd9 665j a424 944b 4811 5772 fcdf 1656 38k7 3488 gaad oafo,
