id,gen,matron_id,sire_id,birthdate,genes,name
523000,3,522984,518723,2018-02-17 13:39:34,d9ca 8a78 2f42 3cg4 3d61 88bb e3cd bbg5 bg88 6c1a 4dbg g4g4,
523001,1,522606,522134,2018-02-17 13:39:33,gaa9 5578 4422 f3a9 6631 d2bd 579b bgg5 5b8e c878 4d28 66g6,
523002,3,519351,522959,2018-02-17 13:40:07,dg9d 8575 4a7a 4g3f 7366 f8d7 beee gb55 2758 2248 24g2 4646,
523004,2,511958,455355,2018-02-17 13:42:41,c9ca 7522 4faa 4933 8311 841f e3ee 252h 68e6 4247 b44b 6dgg,
523005,3,522840,522838,2018-02-17 13:43:15,gddg a865 7647 f3gg 3331 2dfd 7c9e 6bgb 5gb8 cccc 2622 1146,
523006,3,494355,491723,2018-02-17 13:44:59,ccac 8276 4444 2ggg 3363 b221 c7dd g5g6 eg3g 1644 4bbd 2221,
523007,8,495877,495508,2018-02-17 13:45:44,d99m 2275 aaa7 42gc 331d 2bb2 ddee 855g 2862 a49m d489 2f12,
523008,2,468282,317376,2018-02-17 13:46:11,9add 2766 faf2 fga9 1366 5277 b7d7 5bg5 7g26 9749 aagb 2dgf,
523009,3,521901,521889,2018-02-17 13:46:17,9cda 6886 aa4f fagf 8184 2887 d7e7 456b 7764 2872 gbgf aggg,
523010,2,518299,512390,2018-02-17 13:46:44,g9dc 6587 f272 a1ga 616d d1ff be33 85gg 36dd c4a8 b2b2 ee14,
523011,3,522982,510532,2018-02-17 13:46:44,d9ca 6858 6642 1g3f d6d6 fddd 7aed g52j g8o4 aac9 2daf ceae,
523012,3,522848,521456,2018-02-17 13:48:04,cdd9 585j 6af2 4f33 3dd6 2b1b 7eec 5g66 58bb c278 2b92 ef1g,
523013,11,521883,521666,2018-02-17 13:48:26,d9cc 5562 4aaa 2a3g d361 b145 c3d3 6gb5 gb72 2848 2bgd db6g,
523014,9,522953,451103,2018-02-17 13:49:13,cc9a 6685 742f fc1m 1641 1728 97e9 66jr 82k7 4866 agdb dege,
523015,11,522963,521613,2018-02-17 13:50:22,adga 5658 7f2a g433 1711 555k f5ff 267b 627d 1627 6gbb gdeb,
523016,3,522959,519351,2018-02-17 13:50:46,c9cd 5765 474a f43g 73d6 18df beef 15g5 5g8b 21c4 29g2 2164,
523017,1,519573,516062,2018-02-17 13:51:00,ddc9 a267 4f44 1gg3 7d1d ff8d d697 5gf1 beee 78cc bb82 2bg2,
523018,2,487694,482591,2018-02-17 13:51:14,ca99 2827 62f7 2aca 8d81 8141 577f f61j 2e8d 9919 bbab gbdd,
523019,3,436705,478406,2018-02-17 13:52:05,9a9c 585j 27a7 a9ab 1468 2118 99ed 556b 7378 4863 abda geeg,
523020,2,515598,511345,2018-02-17 13:52:05,da99 5227 f4a7 c1af 3136 1bff 9e97 f2g7 2267 c71c 62gb 46c6,
523021,3,518431,509270,2018-02-17 13:52:05,9c9a 2262 f2ff 9afg 3316 8587 55de 6f4j 86og 2969 4bbb d2cd,
523022,3,520139,520595,2018-02-17 13:52:14,d9dc 8887 244f fbff dd16 1857 a7fd 6bbj 5564 2674 9gfp dagf,
523023,7,522823,513294,2018-02-17 13:53:11,ccd9 2585 474f 9c91 184d 1717 cem9 bg1b 7eee 9688 9ddn gedg,
523024,8,522970,513737,2018-02-17 13:53:11,ccdd 2862 a447 bb1c 6666 d711 d6ed 8644 7426 k174 bfb8 cad4,
523025,3,460621,456694,2018-02-17 13:54:17,9aca 5767 a42a aa9f 4d4d 1275 dfa7 f565 3737 8687 gddb eggo,
523026,9,522807,506188,2018-02-17 13:54:32,acam 2265 f6f4 f91g 3i86 1d4b 7c5b 5gj8 ed88 7946 f8bd e2gh,
523027,8,483992,403067,2018-02-17 13:55:48,cdcd 6858 4274 c1bm 614d 57d5 af7b 8561 47dd 7464 b9gm 2egt,
523028,0,,,2018-02-17 13:55:48,ca9c 7776 f777 f91a 13dd 28bd 3c53 81b6 b262 7cc4 bdd2 g442,
523029,12,471450,520714,2018-02-17 13:58:49,ad9c 887j 2442 494g 11dd 7157 ddfe 2112 7472 4237 fgab adcd,
523030,6,519257,511459,2018-02-17 13:58:49,dddc 2672 f727 fg33 d7d6 5118 e7df g45h 37eb 6498 aabg c2fd,
523031,4,523012,521937,2018-02-17 13:58:49,9d9d 585j aaf2 4ff3 dd61 5825 9efe 5866 566b 288c ab8d e6ec,
523032,3,522781,514109,2018-02-17 13:59:57,a9ac a665 af2a c3f3 3616 7418 d9d3 g875 33dd 4a91 26ba g16d,
523033,11,522759,522829,2018-02-17 13:59:57,9dcc 2578 22ff gfb1 3d66 2d5b fc95 5846 de22 7486 n4bd 2gad,
523034,5,419243,512799,2018-02-17 14:00:19,9mc9 556j af4f bafc 3883 77d7 6f7f 268b 758d 8288 fdgs da14,
523035,3,431763,461870,2018-02-17 14:00:22,dcac 6578 74f2 9b14 41dd 5252 cd7b 12hb 76i4 8447 dfdf e2ad,
523036,3,478681,467084,2018-02-17 14:00:38,ddad 8587 f74f cacs 318d 3885 df9b 2b5g 22g6 623i db8b begc,
523037,3,519897,515473,2018-02-17 14:00:38,a9cm 5656 f4ff 1a41 d18d 3577 9f7d 1fbb 684k 4273 fbag bggd,
523038,12,516509,382561,2018-02-17 14:00:44,dddm 7758 7a2f 1f43 641d 7351 fccd 5472 8864 9348 agdf aafo,
523039,19,521617,522598,2018-02-17 14:01:04,dd9d j5k8 7672 baam 6611 k771 7ame r5br 84oo 8162 a6n6 fggb,
523040,1,493142,492997,2018-02-17 14:02:13,cacc 2858 7744 c44f 7336 4b44 6565 gg81 dge2 8437 8888 g212,
523041,24,515068,303602,2018-02-17 14:02:37,cdca 7778 f747 f1ba 3866 7543 7f97 b1h2 724g 4448 8a9d afaa,
523042,4,518374,517025,2018-02-17 14:03:09,9a99 6225 7f27 fa33 6ddd 4f2d ddfc fg57 65gk 4aac dfbg 4g26,
523043,3,522959,519351,2018-02-17 14:05:34,cgcc 8575 44aa f43g d3d6 182f beee gb55 g7b2 24ac 92ga 1f64,
523044,16,522616,469127,2018-02-17 14:05:42,9aad 8277 fff4 3bga 136d 15f5 b5f7 6g5h 3g62 a317 d88b af62,
523045,2,521340,512552,2018-02-17 14:06:17,dc9d 7a68 7424 c3ap 8661 f4b1 dccf f6b6 7628 8268 g4ba 2d26,
523046,2,505559,512517,2018-02-17 14:06:59,cdc9 7886 7a4f cgff 6314 2272 e999 bg8g dg77 1c78 9d88 4ge4,
523047,7,479131,461763,2018-02-17 14:07:11,acd9 7255 2477 1f1m 6141 4242 7ecb 117g 288k 6867 99bg gggg,
523048,13,298284,84461,2018-02-17 14:07:25,aa99 686j 2aa2 9gfg 1114 5737 fd9d 7474 6876 7737 gf9m eedo,
523049,8,519743,520975,2018-02-17 14:07:25,9dd9 7777 2faf ac3i 7d66 fbb2 fb36 g118 48db 9888 ggbg bdgb,
523050,6,463987,464061,2018-02-17 14:07:37,da9a 8588 4a2a 144p 8431 51hk 7ab9 5g2b 6737 8622 fgbb bdbg,
523051,4,522064,479159,2018-02-17 14:07:47,9cd9 5887 4f2f 4af1 6dd4 88d5 7em9 1266 85k6 2627 gag8 efgd,
523052,4,523012,521937,2018-02-17 14:08:43,c9c9 5j68 622a ff34 3d6d 5582 79ce 8156 5b8b 3878 ab2b e1gc,
523053,0,,,2018-02-17 14:10:53,ggca a587 42a4 931g 76dd 8fdf 7653 86g1 g822 a888 244b 1622,
523054,2,494900,503094,2018-02-17 14:11:15,dddc 7276 f44a 1gcf 336d 1dd4 c5b9 88b5 eee2 9889 68gg bdgd,
523055,2,521601,518803,2018-02-17 14:11:15,9a9d 2726 fa7a fa3c 3331 4742 7cdf 1gb5 d286 9911 bdab 22eg,
523056,13,522302,500000,2018-02-17 14:11:15,d9aa 2262 4af7 41bb 48d3 7475 cme7 gr2r 5o27 7734 8dbn gbed,
523057,5,522870,449051,2018-02-17 14:11:33,acc9 5585 2af2 fgfb 448d 5175 c7b7 5655 8477 7768 gadd dfog,
