id,gen,matron_id,sire_id,birthdate,genes,name
40000,2,23290,23776,2017-12-03 09:20:35,ccc9 677k 27a4 baaf 1146 5557 deee 2bbb 56k6 4488 faaa cfed,
40001,11,39138,39142,2017-12-03 09:20:35,9aca 5766 a47a aafp 1666 7557 ee77 6242 77k7 3368 apgg ecdf,
40002,10,18846,20131,2017-12-03 09:20:46,dd9c 6675 74f7 bgpf 4111 7575 9e7e b277 688k 768k aaaa faba,
40003,20,23357,25298,2017-12-03 09:20:46,ccc9 8575 4f72 gaaf 4114 5557 fe9c b211 75k7 464i fgaa fffd,
40004,16,22412,22418,2017-12-03 09:20:46,c99c 5786 f22f 99fp 4616 7575 edcc 2117 6687 6433 gagf ccee,
40005,9,39385,38816,2017-12-03 09:20:46,9aca 55j7 fff2 gabp 4664 7777 bfdc 2h14 k666 666k 9aaa cfon,
40006,5,38252,35972,2017-12-03 09:20:46,aaam 7866 faf2 9gbg 1166 388k dd7f 4666 578k 6668 dgg9 cbco,
40007,10,39383,39004,2017-12-03 09:20:46,ad99 77jj fff2 bpba 6446 57k5 dbof b2b4 76k6 6663 9a9a cfdd,
40008,21,21080,26947,2017-12-03 09:20:46,9aac 876k f2a2 9ggg 6644 5575 fdf7 4741 76rk 844i g9fg cffo,
40009,18,21839,37001,2017-12-03 09:20:46,c99c 5776 7222 fbbg 1161 8557 c9bf b64b 8765 7368 dgdg cfod,
40010,11,39169,36681,2017-12-03 09:20:46,cc99 675j 4747 ffgg 6611 5588 79dn 4b72 668k 46i6 gaga ecad,
40011,14,34221,25762,2017-12-03 09:20:46,aa9c 866j 7442 fgg9 6144 7557 eceo 274h 6887 46i6 gfaf ecoa,
40012,5,3114,3141,2017-12-03 09:20:46,9cmc 8766 2f2f 9fga 4146 5777 fff7 4b21 8688 6473 gaga ffee,
40013,15,33351,33588,2017-12-03 09:20:46,c9cm 7787 f4aa bfff 6141 5875 7dde b722 7668 8688 ag9g fcff,
40014,15,32745,36582,2017-12-03 09:20:46,99cc 8766 2777 fmgf 6644 7577 d9e9 2714 7577 6364 agff feec,
40015,8,26674,36415,2017-12-03 09:20:46,aaac 8676 faaa afab 4166 3557 ee9f b2b2 68k6 838i fffg eefa,
40016,9,38552,37787,2017-12-03 09:20:46,c9ac 6575 a7a4 aggf 1661 5578 f999 6242 767k 8463 ggaa deda,
40017,5,38613,25200,2017-12-03 09:20:53,ccc9 7868 a7f2 gg9m 6464 8355 997f 6777 8658 3666 9gfa decc,
40018,12,39077,38202,2017-12-03 09:20:53,aac9 6675 a72f aaaf 1411 5555 f979 bb72 6788 6836 gggg fffc,
40019,2,24719,19916,2017-12-03 09:20:53,dadd 8586 a42f gbba 4661 7885 9beb b646 6877 6337 gdgg ccda,
40020,9,38443,38585,2017-12-03 09:20:53,aaa9 8667 a744 afff 6616 5755 9979 7227 788k 6847 gaag feef,
40021,6,39598,24680,2017-12-03 09:20:53,9cad 7886 a247 f99b 4661 8757 9b7d b7b7 6788 3738 f9da dcfa,
40022,11,27503,34018,2017-12-03 09:21:30,c9ac 5865 7427 9agp 4164 7735 bodc 2b24 6k87 8438 gaaa efed,
40023,7,31789,28058,2017-12-03 09:21:38,addc 7685 4247 b99b 1111 8587 b9e9 47h7 6566 3768 gfad efce,
40024,1,2141,2635,2017-12-03 09:21:38,acac 6667 274f 99ga 4461 5757 ce9f 2b74 6868 8464 99ag feef,
40025,13,31725,33570,2017-12-03 09:21:38,cccd 57j7 24f7 bapa 6441 5575 ecbf b614 6577 3668 gda9 dcfa,
40026,17,21813,31530,2017-12-03 09:21:38,dccm 866r f4aa faaf 1114 7555 7bfe 7446 8577 7348 aaff fbdd,
40027,4,39322,39644,2017-12-03 09:21:38,dadd 856j 447a gbfg 6416 7857 ebff 67b6 8785 7446 ad9a face,
40028,3,39243,39299,2017-12-03 09:21:38,cadc 5776 72f7 fgaa 1116 3555 799c 2714 7767 476i ddg9 dcfa,
40029,4,21882,22635,2017-12-03 09:22:01,dd9d 7658 2a47 gbgg 1661 3557 cdof b6b2 8688 8633 99fg fefe,
40030,6,39818,39827,2017-12-03 09:22:01,a9a9 6685 aa42 ffaa 6414 5557 eee9 4bb4 5666 6843 9gda fade,
40031,11,32197,32886,2017-12-03 09:22:01,a999 6666 f744 a9pa 1666 5757 cc77 2422 758k 3743 aaga cffe,
40032,5,39389,39652,2017-12-03 09:23:15,ddcd 5565 2af7 9fbp 6114 8887 fc7f 7666 6877 3846 dd9a bcod,
