id,gen,matron_id,sire_id,birthdate,genes,name
31000,18,23315,11343,2017-12-02 18:10:59,caaa jk75 a7af f9f9 1461 8775 b9ce 4444 6887 6348 fpag eede,
31001,21,26805,19859,2017-12-02 18:10:59,aaam 7555 22f2 f9aa 6646 7557 7cef 22b4 6868 6633 9aap cecc,
31002,20,26157,26196,2017-12-02 18:11:12,9c9a 5667 f74f 9pga 1114 7577 f997 4421 5887 3363 gdgg ddcc,
31003,14,22476,23374,2017-12-02 18:11:12,adca 856k 7aaf 9ab9 1411 5775 bfeo 2127 7877 3786 99aa fdfd,
31004,7,27997,30253,2017-12-02 18:11:12,addc 6676 4a47 f9fp 6646 5775 9b77 6176 7877 63i6 aaaa cdda,
31006,6,30911,29235,2017-12-02 18:11:38,d9cc 87j7 44af abbb 6166 7775 9cdd b2hh 7588 6463 faa9 cded,
31007,5,30684,28428,2017-12-02 18:12:04,cca9 8866 f4aa 9gbg 4666 5577 d79c 142b 7877 8367 dfpf defd,
31008,16,11335,21083,2017-12-02 18:12:04,a9cc 58j8 2a72 9ffp 6616 7777 ccef b77b 7687 4774 aaaf effe,
31009,18,21837,29500,2017-12-02 18:12:04,aac9 7776 4442 g9fg 6116 8755 77ef 1b44 7877 3438 9agm ccde,
31010,16,24889,24970,2017-12-02 18:12:04,9d9a 5766 44f4 9aag 6166 5775 f7ee 2bbb 768k 84i8 9ada ddca,
31011,16,16471,25483,2017-12-02 18:12:04,c999 7668 aa7a ggag 1161 7537 fcd9 4167 8767 38i6 agaf cbad,
31012,17,16380,24008,2017-12-02 18:12:04,accm k555 74a7 agfm 1666 7777 7ece b2hh 786r 6333 99g9 cdoe,
31013,15,27243,26987,2017-12-02 18:14:51,99c9 7j7k 42af fgfg 1114 5755 d9f9 77b7 5778 836k faaa cfcd,
31014,16,28629,29536,2017-12-02 18:14:51,aa9c 8556 fa42 gfpf 1611 5755 9de9 4b24 57k8 338k aafa dcco,
31015,12,24708,29837,2017-12-02 18:15:03,99ac 7775 a442 b99p 4411 8777 9oec bb46 6k68 446i a9ga cncf,
31016,13,23527,10978,2017-12-02 18:15:03,9aca 6588 4f74 afaa 6116 873k ede9 442h 686k 3433 afgm ecdo,
31017,15,13673,22302,2017-12-02 18:15:03,caac 7656 4ffa affa 4166 55k5 c9d9 7bb6 87k8 738i ggff ccda,
31018,4,30464,30949,2017-12-02 18:15:03,ada9 8568 72a7 a111 1416 55k5 bbbb 2217 787k 3642 dgaa aeaa,
31019,4,30569,30855,2017-12-02 18:15:03,aa9a 6575 27aa fg9b 1141 5755 9de9 6222 7558 8663 g99p feaa,
31020,13,19898,25930,2017-12-02 18:15:03,ac99 655k a474 agfg 6616 7557 ffe9 22bh 868k 387i 9ffp addc,
31021,3,30874,3376,2017-12-02 18:15:03,9aam 6875 a2a4 afag 4141 7757 9edc 1717 6767 3733 gggg eeec,
31022,6,30460,29282,2017-12-02 18:15:03,aa9m 6655 7444 9aaf 6416 7755 dc7f 64bb 887k 3846 dffa fcff,
31023,6,30009,30905,2017-12-02 18:15:17,cca9 5558 2fff f99a 6111 5575 dd9f 4442 7786 7848 faaa fceo,
31024,18,11800,15432,2017-12-02 18:15:17,9aca 55j6 2f2a agff 6644 7777 79cf 47hh 76k8 883i gaaa foco,
31025,21,22131,7594,2017-12-02 18:15:17,aa9c 6856 4f27 gagf 6166 7575 dffe 1474 8888 8333 gggp dfed,
31026,17,14582,10165,2017-12-02 18:15:17,9aaa 5786 fa24 9mfg 1461 7757 dce9 4bbb 5768 346i fgmg fefe,
31027,7,20750,29883,2017-12-02 18:15:17,acc9 5787 4f4a 9bbg 4614 8557 9cbo b127 6777 6484 ggfd affa,
31028,15,28410,30759,2017-12-02 18:15:17,ac9c 7558 477f ffaa 6616 7577 9cc9 21b2 8687 7786 fg9f ccce,
31029,7,28959,30775,2017-12-02 18:15:17,ddmd 5776 7444 9bgp 1661 55k5 9f7c 4672 8757 4348 afaf dafa,
31030,3,30056,29977,2017-12-02 18:15:17,addc 7855 ff4a gf11 1661 8355 bbb7 1441 8777 6332 ddpd caad,
31031,1,1062,1003,2017-12-02 18:15:17,c9cc 8875 a72f ggaf 4661 5757 dcfd b124 7878 4766 f9fg dcec,
31032,11,26013,22297,2017-12-02 18:15:17,ac99 8577 fa27 99ag 1466 5575 9f99 1bhh k677 3844 fpaf fcdf,
31033,19,14403,14432,2017-12-02 18:15:17,cmcd 6888 4444 ggfb 1116 7555 e9ee 2bb6 866j 4748 gaad defd,
31034,8,30239,30818,2017-12-02 18:15:17,dcdc 5557 24aa bga9 1141 8838 9bco 766b 6686 6868 9ddf cfaf,
31035,1,2038,11333,2017-12-02 18:15:17,aa9a 5676 a2fa bbag 4664 335k b9fe 217b 7867 6338 dafg caef,
31036,4,30482,30910,2017-12-02 18:15:17,dda9 8885 4ff2 ffa1 1416 5353 bbe7 1416 7887 3622 aaad aadd,
31037,11,29916,29791,2017-12-02 18:15:17,9cdm 6j56 2faf gpgf 4161 5575 9cdd 27hb 7676 4888 9g9a fddc,
31038,17,23087,24265,2017-12-02 18:15:17,aamm 7777 4a22 ff9p 1664 7755 c79f b17h 888k 7766 fafa edfe,
31039,1,21889,21839,2017-12-02 18:15:17,cdda 5776 7422 ggfb 4146 3378 9c77 67b6 7668 7868 ddag acfc,
31040,20,28116,28255,2017-12-02 18:15:17,9c9m 567j 4472 fgfg 4444 7757 fffe 4744 6767 7834 gfaf ccfe,
31041,11,22672,23646,2017-12-02 18:16:43,d9ac 886k a44a f9gp 6416 5757 979f 71h6 8678 836k 9gf9 cfde,
31042,17,5477,14464,2017-12-02 18:16:43,camc 8575 22a7 gggf 4464 5775 77d7 41bb 586j 7646 gagp cdeo,
31043,6,17315,29640,2017-12-02 18:16:43,a9cm 865k f474 aaaa 1414 7775 9cd9 2b24 7888 8646 af9a fdof,
31044,19,26147,19578,2017-12-02 18:16:43,accc 8786 aa22 9faa 1611 5585 befe b2bh 8566 336i agag ecff,
31045,7,30424,15124,2017-12-02 18:16:43,cccc 7585 427a fggf 4441 7577 7dde b7bb 7686 4488 f9a9 dddd,
31046,4,30987,13929,2017-12-02 18:16:43,a9m9 7856 27a2 aaaa 1116 7577 f97e 4b14 6876 6348 aa9a efce,
31047,4,30816,30876,2017-12-02 18:16:43,99ac 7678 4a4a faag 1664 7557 7ce7 1112 886k 7647 gfga edee,
31048,5,30866,30754,2017-12-02 18:16:43,9caa 877j 27ff agab 6616 7757 9fd9 211h 8866 6463 ag9g fcde,
31049,11,16029,24816,2017-12-02 18:16:43,accc 7778 ff44 fgag 6164 7555 799d 1b7h 8767 6367 ggag ccee,
31050,18,17002,7909,2017-12-02 18:16:43,caa9 7568 7727 9gfp 6411 5757 c77e 1227 5888 8367 agap cefe,
31051,16,29944,23568,2017-12-02 18:16:43,ac9d 8576 2477 aabm 4161 5577 bdfc 721b 8568 6i3i dggf eana,
31052,4,17421,22717,2017-12-02 18:16:43,ac99 6568 fa22 aaff 1464 5555 fd7o 1bb1 8867 3688 aaff ffoc,
31053,4,30949,30969,2017-12-02 18:16:43,adc9 6658 aa4f afa1 6646 8855 dbb9 2167 558k 263i gddd aaad,
31054,6,30577,30274,2017-12-02 18:16:43,ddd9 6585 4f22 a9ag 6111 7557 cddb 4272 6778 6873 aa9g faff,
31055,15,11557,14478,2017-12-02 18:16:43,acac 5558 44f4 fffg 6446 7557 fcce 4247 586k 6488 9gag ccec,
31056,5,30961,30980,2017-12-02 18:16:43,ddad 6556 2a27 bbfg 4616 8578 cf7f 7662 8887 8638 fdag edda,
31057,14,30401,30699,2017-12-02 18:17:01,9aa9 565j 2f44 bg9a 6644 837k cdfe 414h 788k 4868 aaaa baad,
31058,3,29396,25874,2017-12-02 18:17:01,caca 5775 a42a 9fgg 6611 5577 cdcd 2174 7688 688i fagg cfcf,
31059,17,6878,11043,2017-12-02 18:17:01,aacc 6786 7ff7 afff 6466 5555 7d9f 777b 8778 6333 faga efff,
31060,15,15588,24410,2017-12-02 18:17:01,99am 5575 f77f agfb 4661 5537 eded 7414 7k88 4i63 daaf fbaa,
31061,4,29638,30486,2017-12-02 18:17:01,cmcm 5578 7aaa gffg 1466 5777 eddd 1444 7886 8864 ggga efce,
