id,gen,matron_id,sire_id,birthdate,genes,name
69000,16,56799,52363,2017-12-04 21:30:04,amam k857 ff7a papf 6116 7857 99cd 727b 7567 8674 gfgf edeo,
69001,21,21346,25014,2017-12-04 21:30:04,d999 586j a227 bbab 1414 5577 e79e 641h 76k6 444k f9ad efac,
69002,18,17862,37550,2017-12-04 21:30:04,9cc9 6857 7424 g9fm 1641 775k dece b722 6576 3733 ga9a dcef,
69003,15,11547,14148,2017-12-04 21:30:04,aca9 7757 af4f agaf 6611 7777 79ef 4b7h 6678 4843 ff9a ffod,
69004,17,12418,13521,2017-12-04 21:30:04,a9cc 66k5 224f fgag 6661 7775 cdcc 421b 8886 3386 faam cfcd,
69005,7,22731,23005,2017-12-04 21:30:04,aac9 586k 7447 9gaa 1466 5577 fd9c 2172 7868 6776 fm9f daee,
69006,16,15282,57228,2017-12-04 21:30:04,999c 556k 44f4 f9aa 1441 5777 fdco b24b k867 8487 9aa9 focd,
69007,19,9830,48559,2017-12-04 21:30:04,am9c 6555 7a47 ggaf 1161 5773 fec9 12h4 6877 4766 fgaa cddc,
69008,18,40584,29090,2017-12-04 21:30:04,a9d9 855k 2722 9gfb 1164 7557 99fe 7114 787k 64kk 99aa ffef,
69009,20,28041,45038,2017-12-04 21:30:04,cc9c 7668 227a gafp 1444 5555 dc9e hbh7 768k 8366 gaga dfdo,
69010,13,59420,60374,2017-12-04 21:30:04,ddcd 7567 744a fggg 1661 7577 779f 241h 5878 4377 adgg deff,
69011,6,59516,24310,2017-12-04 21:30:04,9da9 6768 fa4a gbbg 1661 8375 c9f9 677b 77k7 6386 9gaa acea,
69012,4,57749,21748,2017-12-04 21:30:04,ddcc 7677 2af4 9gga 6144 7587 d977 b472 6776 7788 9aa9 eaac,
69013,15,19834,32310,2017-12-04 21:30:04,ccda 888j 7f74 gffb 1666 3855 97dd 1b6b 86k8 2268 afda bfee,
69014,14,12319,13519,2017-12-04 21:30:04,aac9 6766 2fa7 99a9 1644 5575 ee9f 44b4 6668 7638 f9ff fdfo,
69015,15,13535,37327,2017-12-04 21:30:04,c99c 5557 ff24 g9ga 6666 7555 bd79 bh16 6887 3386 afma dedd,
69016,5,42350,60951,2017-12-04 21:30:04,cadc 5758 7f74 9fgb 6611 7755 ce9e 1446 567k 446i ddga aeff,
69017,14,12629,13739,2017-12-04 21:30:04,amcc 7787 f7a2 fgff 4666 7555 ecee b44b 88k6 7444 aaga feco,
69018,18,6319,41371,2017-12-04 21:30:13,aac9 6866 f224 gfaa 4611 5557 dffe 4h2h 7888 783i 9agm fceo,
69019,17,27694,39673,2017-12-04 21:30:13,m9md 8678 7272 gbbg 1644 5777 9eed 6b4b 787k 4776 9g9p fdec,
69020,6,56186,46348,2017-12-04 21:30:18,9dcc 566j a4a7 aaaf 1644 5377 9df9 2bb7 5756 6664 a9fa ecff,
69021,7,53599,65975,2017-12-04 21:30:18,da9d 576j 44f7 9gfb 6411 8855 e7cb 27b7 7887 4884 gdfm bbef,
69022,13,65623,65673,2017-12-04 21:30:31,999c 6678 f24f ffbf 6611 5577 ebde 1414 6878 8866 9gma cdcc,
