id,gen,matron_id,sire_id,birthdate,genes,name
53000,9,35124,19987,2017-12-04 03:17:37,ac9c 6765 faa7 agaf 1161 7775 7dd7 7h4b 8588 6648 gfpm fddd,
53001,21,19059,34294,2017-12-04 03:17:37,d9ca 8687 4727 9ggg 6164 7555 fcee 6b14 7786 8368 9gfg dfde,
53002,8,46490,41527,2017-12-04 03:17:37,adcc 6876 a22f gaab 4146 3873 d9bf 121h 6688 643i aggg dccf,
53003,7,47605,41384,2017-12-04 03:17:37,aaaa 8777 4a42 fpab 1411 8835 dc9f 16b4 7777 6388 dmgg deec,
53004,8,43677,33055,2017-12-04 03:17:37,9d9d 5565 f244 gbba 6661 5387 dcec 712h 8877 78i7 9daa dcba,
53005,21,9770,12683,2017-12-04 03:17:37,caaa k877 7a2a aaf9 4166 5557 fccc 414h 8k57 3366 ggaa ddoe,
53006,13,36099,21711,2017-12-04 03:17:37,dcaa 5886 7444 g9gf 6164 7335 nceo 4466 6867 666i gaaa ddcf,
53007,10,39712,35209,2017-12-04 03:17:37,cacc 8655 fa22 bamf 1644 5753 f77e 4716 5777 332k gaga dcea,
53008,11,38423,38701,2017-12-04 03:17:45,d9da 8557 ff72 9aag 4166 7377 ff7e bb26 75k6 7277 gdgf defc,
53009,10,28941,28441,2017-12-04 03:18:27,adcm 8867 a272 baa9 4661 8575 bddd 42b1 8775 3688 9aaa edfe,
53010,12,28209,42625,2017-12-04 03:19:12,ccda 565j 7474 g1ma 1641 8835 dd7e 22h7 7666 8388 aafg fafb,
53011,2,46035,42089,2017-12-04 03:19:12,99aa 6857 a277 9ggf 6461 5577 fecf 14b7 687k 6764 gagg fdfc,
53012,2,45283,38799,2017-12-04 03:19:16,ccac 5656 f222 9fb1 4161 7585 b7fc 4b76 6778 2466 affa fefc,
53013,6,52499,52500,2017-12-04 03:19:16,a9ca 6586 7f2f agaa 6164 7577 ce7f b111 866k 6336 adga fccd,
53014,7,52498,50079,2017-12-04 03:19:16,a9ad j766 2ff7 a9ga 4166 7557 e7ef 2771 677k 7433 9pga ffdc,
53015,7,52497,50831,2017-12-04 03:19:16,aaaa 6775 44f2 gfpa 1641 7577 cfe9 b111 k686 3838 agaf fddc,
53016,7,52480,51458,2017-12-04 03:19:16,cdam 885j 7a42 gagg 6464 8857 cc77 1712 886k 4i73 adaa dddd,
53017,6,52477,46617,2017-12-04 03:19:16,caad 67j5 7f27 9aaf 1666 5777 dcfe 7112 6587 4376 gagf fccc,
53018,18,50090,50477,2017-12-04 03:19:16,c9aa 55j6 f2a2 abf9 1111 5577 7d77 7hb2 7766 8486 999a cfef,
53019,8,47083,37758,2017-12-04 03:19:16,9ad9 856k 4a77 ggg9 1164 7753 9df9 4412 77k8 3683 g9gg dddo,
53020,12,47821,13151,2017-12-04 03:19:19,9a99 6756 2447 fgff 6641 5577 79dd 17b7 757k 8873 faaf feeo,
53021,7,38429,29263,2017-12-04 03:19:19,acaa 6658 2224 9agg 6441 5885 9ed7 2176 6568 8666 agad eeef,
53022,12,45846,34599,2017-12-04 03:19:19,a99c 558k 72aa bapf 1411 5585 c99e 2424 5588 6667 ffaa aaaa,
53023,8,24091,43965,2017-12-04 03:19:19,c9dc 5568 f7fa bbb9 4646 7887 f9dn 4274 8678 8646 99af faef,
53024,7,38640,30379,2017-12-04 03:19:19,acc9 6686 ffaa 9g9f 4411 7775 7eef 24b7 77k6 3473 gfap fefc,
53025,19,37417,32539,2017-12-04 03:19:19,9cdd 7688 a242 agga 6444 3877 od97 bbh6 868k 3844 a9af cdaf,
53026,7,31468,39525,2017-12-04 03:19:51,da9c 8876 22f7 gfgg 1411 8575 cff7 7b46 8k78 6888 ffaa dada,
53027,19,17744,35183,2017-12-04 03:19:51,c9d9 7678 2f74 9pgp 6441 5575 c97d 7424 8887 8764 dgfg cced,
53028,5,48693,48798,2017-12-04 03:19:51,ccac 5855 7274 ggpp 6166 7577 edef 2222 8887 376i fa9a ddff,
53029,10,43801,48156,2017-12-04 03:19:51,cc9a 8578 2faa 1afp 1641 8585 e7dc 742b 7677 4848 a9gg cffe,
53030,9,15778,25465,2017-12-04 03:19:51,99cc 7678 a422 9ggg 1661 7785 fbdb 76b7 8778 3833 dfgf fcde,
53031,12,5832,26066,2017-12-04 03:19:51,c9cc 8658 42ff fgag 6661 5777 9efc b2b1 6778 3386 aafg dffe,
53032,13,46207,29748,2017-12-04 03:19:51,9cd9 7788 7272 bgag 4166 7587 cdc9 417b 7777 6363 aff9 feee,
53033,9,26837,24587,2017-12-04 03:19:51,d99m 6568 a2f7 g9bg 4661 5557 9cfe 1b17 767k 8488 fg99 cece,
