id,gen,matron_id,sire_id,birthdate,genes,name
66000,18,61328,31466,2017-12-04 18:51:03,99ma 7686 a7f4 g9pg 4466 5555 ddff 6467 658j 7836 p9gp odoe,
66001,6,48042,6507,2017-12-04 18:51:03,caa9 868j 2a47 gag9 4144 5575 fecf 21b4 677k 3833 faag cccc,
66002,13,55364,50479,2017-12-04 18:51:26,a999 7757 4222 gbgf 6616 7777 eddd b62b 6666 6678 9gga ffdo,
66003,11,65046,65060,2017-12-04 18:51:26,ccca 6567 247a ffga 6666 5775 d99e 217b 8868 6636 gdpg ffad,
66004,11,60296,60684,2017-12-04 18:52:00,999m 78kj 27af fbap 4111 k75k cbe7 47b4 7886 7364 gfpg feef,
66005,15,59469,48083,2017-12-04 18:52:11,a99a 7856 7724 fagp 4444 7555 efd7 222b 6667 4784 9aga cdef,
66006,8,62204,45114,2017-12-04 18:52:19,c9dd 6585 f477 bbbf 1111 8557 7999 6617 558j 3776 d9dd cafa,
66007,4,64736,28312,2017-12-04 18:52:25,aa99 7587 7f22 abga 6111 7358 9fco 2726 876k 44i6 adga ddae,
66008,6,60808,24519,2017-12-04 18:52:54,ccca 6757 272a baff 1161 557k cc7b 676b 5668 686i fd99 dcea,
66009,17,55013,12250,2017-12-04 18:53:10,c9cm 7565 f74f fggf 1411 5777 fd77 2716 7876 8488 9a9g edec,
66010,9,61936,30304,2017-12-04 18:53:10,cccd 878k 7477 99pf 4141 7757 7e9c b247 6858 783i 9a99 daac,
66011,6,56163,43983,2017-12-04 18:53:10,dccc 685k 27f7 gbab 6646 7557 79d9 2476 7677 6766 fgam cfae,
66012,10,61528,53070,2017-12-04 18:53:10,ca9a 778j 242f f9gf 4146 5555 c99d 2247 7888 6388 afff eeff,
66013,22,26171,59249,2017-12-04 18:53:10,dadd 8685 a444 ggap 1416 8855 defo 2h6b 866k 6764 a9df eeda,
66014,15,53513,49562,2017-12-04 18:53:10,9cc9 5556 44ff gmfg 4614 7557 cdd9 bb22 7k88 8833 gf9a defd,
66015,17,23188,32632,2017-12-04 18:53:10,cc9a 6667 fa4a gf9f 6446 5575 eco7 44bb 8787 6668 ggaa eoed,
66016,13,56034,59602,2017-12-04 18:53:10,9ccd 868j aafa abgf 4111 8775 d99f 666b 88k7 7878 gdfm ecaa,
66017,7,58014,39065,2017-12-04 18:53:10,9c9a 5885 a422 ggf9 4111 5775 eeo9 bb6b 68k6 8838 aaap eabc,
66018,23,20937,29852,2017-12-04 18:53:10,ca9c 7878 a472 agfm 4461 5753 9979 7b77 7678 8448 afg9 accc,
66019,9,61706,53703,2017-12-04 18:53:10,9c9m 5868 4f44 a99f 6444 7577 9c77 b47b 6787 6644 fg9p fadc,
66020,4,56790,41532,2017-12-04 18:53:10,cd9c 7585 faf7 9b1b 1146 3877 fbde 2761 8888 6388 ffdp eaea,
66021,9,57767,61894,2017-12-04 18:54:19,c9ac 667j 4a24 gbfb 1166 7557 ce79 44h6 5678 7484 aadf feac,
66022,10,62222,60429,2017-12-04 18:54:37,aaac 78j8 f772 gaab 1111 7755 cef9 7747 687k 8368 faf9 ccde,
66023,4,65672,64426,2017-12-04 18:54:37,99am 6586 ff4f aggb 4664 3877 99dc b242 766k 3443 agpg adaa,
66024,9,62014,39885,2017-12-04 18:54:57,cadd 5556 47f7 b9b9 1441 7855 7c7n 24b1 6776 7876 9agd cfdf,
66025,15,54926,54178,2017-12-04 18:55:05,c9ad 7878 4242 fbga 4666 7758 79bd 2464 868k 7736 fgam deec,
66026,12,56710,56880,2017-12-04 18:55:05,cccm 5788 47f2 bfga 1466 3555 77o9 b212 7765 7788 dfma deef,
66027,4,59349,55304,2017-12-04 18:55:05,99cd 6576 4227 g9bb 1416 8877 b9ff 621b 8586 3764 9ffg fece,
66028,14,60500,5964,2017-12-04 18:55:05,a9ac 5656 aa27 9fpa 4646 5755 db97 777b 767k 7368 faga edec,
66029,7,57354,47097,2017-12-04 18:55:05,a9ad 5887 affa agff 1414 5378 dedc b742 7567 8838 9fap eede,
66030,16,13656,32311,2017-12-04 18:55:05,9acc 7878 7af2 9faf 4616 7785 9cfc 47hb 8687 4438 gf9a cfoa,
66031,9,55123,32621,2017-12-04 18:55:05,9999 7567 4f24 9aaa 1441 577k e9fd b214 5677 4636 adgf ffed,
66032,12,59844,25022,2017-12-04 18:55:05,99ca 5885 74aa bfgp 4661 7575 eef9 4124 7865 6476 afaf ccce,
66033,7,61346,59643,2017-12-04 18:55:05,dada 577j aa42 gaff 1166 5555 bdfo 424b 8788 773k faga dcdc,
66034,6,61943,62482,2017-12-04 18:55:05,dacc 5885 faaf faag 1444 5575 979e 6276 6677 2862 9dda adca,
66035,14,60906,61315,2017-12-04 18:55:05,9ccd 6577 2222 afag 6446 8577 cced 6777 6666 6886 f9m9 cdfd,
66036,13,60470,60864,2017-12-04 18:55:05,acca 6757 7442 afbp 4446 8777 7d9b 414b 7677 3833 fd9m eaao,
66037,11,61864,50138,2017-12-04 18:55:05,99dc 57jj f4a4 appf 6644 7755 fb7b 7bbb 7888 6637 agma fcef,
66038,20,58809,58879,2017-12-04 18:55:05,cadc 6557 ff2f ggfa 1416 5557 eeeb 4742 8877 7666 gga9 cddo,
66039,18,61731,33395,2017-12-04 18:55:05,aaac 7656 422a g9ff 6114 8773 7ec7 7111 8k87 3838 9f9g ecoe,
66040,10,16751,36553,2017-12-04 18:55:05,cd9d 5786 4242 gbab 1116 788k bedd b612 657j 3288 g9gf ebee,
66041,7,57508,43736,2017-12-04 18:55:05,dca9 55j6 4244 b9fm 1166 3878 fdff 6246 567j 8468 dfad fded,
66042,15,59079,56530,2017-12-04 18:55:05,aacm 7857 fa27 ga99 4414 5575 fd9d 2644 7686 6776 fggf ffcd,
66043,5,62666,62624,2017-12-04 18:55:05,accc 5586 af4a 9g9g 6646 5777 ed79 b11b 6767 467i agga dedd,
66044,1,12360,11452,2017-12-04 18:55:05,dcdc 8758 44f2 bbfg 4416 3537 b9be 4446 6686 4768 d9da baaa,
66045,3,15593,6159,2017-12-04 18:55:05,c9a9 6576 7a7a agfa 4444 7775 f999 24bb 6678 8743 faaf cdec,
66046,16,61268,60807,2017-12-04 18:55:05,dc9a 6585 4f44 ab99 4444 5855 9ece 4424 55kk 7284 ccgc cddc,
66047,11,60239,47720,2017-12-04 18:55:05,caaa 5868 a4f4 ffgb 6416 5877 eee9 2b2b k767 6348 dgag ffce,
66048,21,58774,59229,2017-12-04 18:56:13,cadm 86k7 274a baab 6611 7377 9c9c 714b 577k 344i ga9m dcdo,
66049,6,54031,43410,2017-12-04 18:56:35,99da 7j76 277a pffp 1414 5855 bb9e b24b 558k 648k aa9d ccdd,
