id,gen,matron_id,sire_id,birthdate,genes,name
89000,22,40344,68592,2017-12-05 14:25:24,adc9 6657 4477 afa9 6411 5757 bdfo b414 88k7 3373 aaag dedd,
89001,16,26737,66661,2017-12-05 14:25:24,9aac 557k f47a 9ggg 4616 7555 f7cb 724h 7866 4863 f9fa dfcc,
89002,20,67021,68606,2017-12-05 14:25:24,9aac k557 f72f gfaa 1661 7777 cddo 7442 687k 74i6 f9fa ccdo,
89003,19,68134,59473,2017-12-05 14:25:24,9aca 7658 aa2f faf9 1441 5785 fe97 1b62 677k 638k 9aaa dcfe,
89004,11,61915,24482,2017-12-05 14:25:24,daad 777j 44a7 9faf 1164 5555 7dfb b2b7 58kk 4868 9f9a effc,
89005,12,63853,81330,2017-12-05 14:25:24,9d99 58k8 f4f4 gbfp 4141 7757 999d 7764 888k 8668 faaa dcfa,
89006,19,64577,32183,2017-12-05 14:25:24,9mca 7765 2aaa g9ff 4466 5757 edd7 1b44 8876 6446 fgaa ooeo,
89007,6,74862,74712,2017-12-05 14:25:24,cd9a 85j7 24a2 9bgb 1641 7885 9fce b44b 865k 8434 dgaa cbce,
89008,16,68101,67614,2017-12-05 14:25:24,9cd9 787j 7f7a aaf9 4411 5757 fe9b 44b7 7668 3333 ggag fffa,
89009,13,77268,75044,2017-12-05 14:25:24,cc99 6657 22a2 baaf 4466 7755 cfec 6767 8887 4686 d9aa ddca,
89010,10,28502,54404,2017-12-05 14:25:24,999d 5685 222a abfb 4414 573k edde b777 8876 8373 9add adna,
89011,15,85112,62583,2017-12-05 14:25:31,c9md 8858 f472 bfbg 1164 8575 7d7f 1b2b k878 64i3 agfp ccco,
89012,13,71360,28210,2017-12-05 14:25:49,cdad 8576 4ff2 9gg9 6166 7558 bbe9 b16h 865k 2834 am9f cdod,
89013,19,77008,86818,2017-12-05 14:25:49,dada 6585 afaf 9ba9 1466 8757 fefo 7662 8885 7463 m9am eedc,
89014,3,25385,42158,2017-12-05 14:25:49,acdm 7685 f747 b9ab 4661 7737 bbff 6466 8788 7436 9g9f aafc,
89015,10,13658,60833,2017-12-05 14:25:49,a9am 855k 22aa gfga 4146 5775 77f7 2144 775k 76k6 f9gg fcea,
89016,11,62304,38801,2017-12-05 14:25:49,aa99 8766 7474 ffpp 4444 787k bece 4b42 7886 3763 9aff adad,
89017,18,50703,55229,2017-12-05 14:26:02,a99c 7665 2aa2 faf9 6444 7557 cdcf h7bb 66k6 4348 ggpa feco,
89018,20,68964,67284,2017-12-05 14:26:02,a9ac 7557 f7aa ffga 4644 8575 7b79 11h1 7788 6778 faad fdde,
89019,18,45399,48634,2017-12-05 14:26:02,ccac 6658 7244 9afg 4641 5775 ce7f 1264 686k 3778 gfdf eebe,
89020,5,34742,21391,2017-12-05 14:26:02,addd 5575 27f4 b9gb 4664 3337 ddbe 1b16 8768 7343 gffg caac,
89021,6,42787,56874,2017-12-05 14:26:02,ccca 86k5 f4a4 f1b9 1116 7875 77ef 1b42 5867 7673 dgda eaed,
89022,16,34183,34180,2017-12-05 14:26:02,9c9a 6575 472a fgg9 4416 7775 7ce9 4bh1 8786 8337 agff ffdo,
89023,8,33400,70932,2017-12-05 14:26:02,daad 5757 2a42 bgba 6661 8585 bfdd 4427 7658 4646 9ggg abae,
89024,17,23915,36981,2017-12-05 14:26:28,aac9 k56j 7f74 bffp 4164 7755 d77n b4hb 665j 3646 aaaa deda,
89025,17,52051,55750,2017-12-05 14:26:28,cc9d 5775 a4a2 b9fb 1646 7578 9ec9 6274 7758 6434 gaad eeec,
89026,13,34611,42671,2017-12-05 14:26:28,caac 5566 2a24 agff 1614 7777 dc99 2b22 6678 8366 ffaf edac,
89027,17,79939,65177,2017-12-05 14:26:28,d9cc 5666 2424 faag 1464 5777 9e9f 427h k68k 4344 m9aa aecc,
89028,6,43224,70732,2017-12-05 14:26:48,ddam 8658 2227 9abf 1111 377k ff77 b412 7778 4633 9g99 ffee,
89029,15,84970,62740,2017-12-05 14:26:48,cacd 5j76 77ff ba9a 4446 7875 9bc7 614h 8688 3636 f999 eddc,
89030,16,81800,82717,2017-12-05 14:26:48,ddd9 5868 2247 pfgp 6644 5555 eeee bb7b 7565 866i fafa efda,
89031,17,85166,32721,2017-12-05 14:26:48,ca9a 6865 2272 ag9g 6116 5775 dddd 4b1b 887k 8663 gafm dffe,
89032,5,88129,87799,2017-12-05 14:26:48,ccda 866k 4224 gg1f 4646 5555 fdee 4bb1 685k 6668 adga caca,
89033,3,77558,62829,2017-12-05 14:26:48,dada 5877 7427 fggb 1416 8785 bcbd 1144 6668 6686 fdgf ecad,
89034,10,84706,84177,2017-12-05 14:26:59,9dd9 6666 477a aabb 4616 8755 fd77 1114 7886 8686 fdmp ecde,
89035,24,68084,65455,2017-12-05 14:26:59,9dc9 557k af44 ggaa 4166 3375 7eee 6774 775k 3664 fffa oadf,
89036,13,40159,29371,2017-12-05 14:26:59,d9da 8756 a447 9f9g 6646 7787 c7fo 4h16 7686 8364 dagg dbfa,
89037,12,76443,50990,2017-12-05 14:26:59,999c 55k5 2f44 9fam 4161 887k efee 71b4 777k 6667 agmd fefc,
89038,10,85610,84042,2017-12-05 14:27:44,da99 857j a272 aag9 4461 7778 de9f 2114 8867 3686 afaa aacf,
