id,gen,matron_id,sire_id,birthdate,genes,name
48000,6,44168,43965,2017-12-03 22:52:29,ddcc 668j ffff 99fb 4164 8887 f7dn bbbb 7757 3843 fdff ccdo,
48001,10,44185,21299,2017-12-03 22:52:29,dcdc 5565 227f agpm 4446 7575 cee9 6bb1 8667 6466 9a9d dddf,
48002,3,44190,40412,2017-12-03 22:52:29,a9dm 7776 a7a2 babf 1666 7537 fb9f 1764 8k86 76i6 dapa fbaf,
48003,8,44191,44097,2017-12-03 22:52:29,c9cc 6876 af22 fbbf 6616 7775 7dd7 b414 7668 366i gfag bdeo,
48004,7,44194,44240,2017-12-03 22:52:29,dm9a 758k aa7f ffab 1411 8578 fe7f 4b74 7768 868k gad9 edef,
48005,2,44199,38912,2017-12-03 22:52:29,acaa 7688 72fa aaab 4641 573k fdc7 2446 8778 6733 agfg deee,
48006,8,44214,44496,2017-12-03 22:52:29,9d9c 55jj f72f 9aga 1444 5577 b9dd 7276 7567 6336 agad ecba,
48007,6,44218,32456,2017-12-03 22:52:29,9d9m 6767 2742 bf9f 6411 378k b99d 2722 667j 6i8k dfgm ecde,
48008,4,44227,44628,2017-12-03 22:52:29,a9ad 6656 f4f2 9ffg 6411 8878 b9b7 bb66 8876 3488 adaa fece,
48009,7,44230,39978,2017-12-03 22:52:55,adca 7665 42ff a9ap 1664 7577 bebe 6441 667k 6676 aa9m dafo,
48010,11,44233,4633,2017-12-03 22:52:55,9ddd 6556 2474 aa9m 1616 7k5k 9e7c b41b 668k 46i7 gdaa ddcd,
48011,6,44235,40934,2017-12-03 22:52:55,ca9a 7888 2fa7 a9bf 1661 5887 ee9f b1b1 88kk 38k8 dgmf ffcc,
48012,5,44248,44392,2017-12-03 22:52:55,9dm9 6856 af2a a9bf 1666 7777 ece9 4164 8877 886i ddag acca,
48013,5,44253,43057,2017-12-03 22:52:55,daaa 8657 ff2f ggap 1141 5557 9be9 46bb 7688 8746 9ggm bfcf,
48014,11,44259,44394,2017-12-03 22:52:55,9dcd 88j8 4a47 bg9f 6466 5787 dcdb 6746 78k6 3843 da9f ffaa,
48015,14,44262,44259,2017-12-03 22:52:55,9amd 5655 7472 ggff 6646 777k eo7b 6bb4 5677 8388 dg9a dcaf,
48016,14,44273,44845,2017-12-03 22:52:55,c9ad 5665 ff7f fagg 4114 7755 f7f9 1bb6 67kk 466k fffa dcca,
48017,10,44276,44390,2017-12-03 22:52:55,dddd 7667 a44a 9aga 4644 8877 bc9b 21b1 8778 6466 affd aace,
48018,10,44278,39173,2017-12-03 22:52:55,cc9m 8757 f727 afaa 4611 7535 79e7 6444 6567 864i 9gga fddd,
48019,7,44280,13669,2017-12-03 22:52:55,c99a 885j a24a aagg 6466 7777 e7ed 2417 7776 6834 9aff faff,
48020,10,44285,21230,2017-12-03 22:52:55,dddd 6578 27f4 gaa9 4166 77k5 ee7e b444 66kk 4444 9adm dooe,
48021,9,44286,39498,2017-12-03 22:52:55,cac9 8758 2a24 afgp 1664 7555 9e9f 7274 6877 4737 9a9a dffd,
48022,9,44287,40527,2017-12-03 22:52:55,aa9a 877j 4747 afga 6146 7775 e9fe 6742 6666 8644 dg9f fdfc,
48023,12,44294,44175,2017-12-03 22:52:55,cdcd 8888 f42f fagg 1161 3355 bcee 1bbb 8886 8343 gpfg aaef,
48024,9,44299,44753,2017-12-03 22:52:55,99da 5685 27af bfga 4641 5755 bd99 4b74 78k5 6688 faaf eeac,
48025,11,44316,42541,2017-12-03 22:52:55,aa9c 88j8 42f4 faag 4461 77k7 dc9c 7222 7866 4663 gfff eced,
48026,7,44318,43105,2017-12-03 22:52:55,acca 8688 27af fga9 1114 8535 eefe b666 88k8 8688 f9gg adda,
