id,gen,matron_id,sire_id,birthdate,genes,name
14000,8,10107,13075,2017-11-30 00:31:58,aaca 8786 742a fggf 4446 7775 9fef 2bb4 6688 6773 9gff cfce,
14001,15,12991,5973,2017-11-30 00:31:58,accm 5685 afaa fg9f 1644 5575 fede 1117 6788 677i fgga cdcc,
14002,16,13111,6374,2017-11-30 00:31:58,9acc 867k 777f 99fp 1666 5755 cc99 22b4 6857 3484 gagf fede,
14003,16,13536,11112,2017-11-30 00:31:58,cccc 7778 222f gag9 6111 5777 9d97 b77b 7856 8443 9gga cfed,
14004,3,2584,13960,2017-11-30 00:32:10,c9c9 8887 24a2 ggga 1146 7775 ce9f bb27 6786 3673 affa ddcf,
14005,1,12173,12003,2017-11-30 00:32:51,dcac 6578 f74a fgfa 6411 8855 b999 46b1 7775 4688 dafa eacf,
14006,3,12838,10999,2017-11-30 00:32:51,acdc 8555 af47 fgga 4464 5775 ecdo bb64 867k 7464 9agd efff,
14007,8,13916,11189,2017-11-30 00:32:51,c9a9 7866 ff72 9fpb 6466 5557 9fdc 1646 8776 4363 fgaf cffd,
14008,15,13120,13045,2017-11-30 00:33:11,9c9c 777k 4ff2 agfg 1166 7575 77c9 74b4 6665 6767 aggg efed,
14009,10,13537,13229,2017-11-30 00:33:11,dd9d 8755 4444 9ag9 4416 7787 eeoe b4bb 8866 7443 ggad fafd,
14010,15,12978,11912,2017-11-30 00:33:11,ca99 67j5 a447 gg9f 4141 5575 ceoe 1224 8787 8334 f99a fcfe,
14011,16,6991,11583,2017-11-30 00:33:11,aaa9 8865 272f afff 4664 5775 7f9o 417b 8786 333i gaap cdee,
14012,7,13155,11867,2017-11-30 00:33:20,acdd 8785 244f afgg 4141 7755 9e7e bb46 8k68 6463 adad edfa,
14013,11,12380,13462,2017-11-30 00:33:20,a99a 5768 fa7f aaag 1666 5775 cd7e hb2b 7678 8363 gaa9 cfef,
14014,6,7419,3229,2017-11-30 00:33:38,99a9 6567 f44a 99ff 1666 7577 dcde b414 8767 3864 9ffg fcde,
14015,7,13881,3348,2017-11-30 00:35:40,c9a9 8787 2f7a 99pg 6646 7575 9f99 b2h2 7787 4646 9gag ccff,
14016,14,13552,11380,2017-11-30 00:35:40,9cc9 7768 2a47 gfpa 4166 5757 ec99 1hbb 6685 3664 gfgp ccec,
14017,4,13935,13929,2017-11-30 00:35:45,aama 66jk 7f4a aaaa 6411 5757 7f79 4bb7 7788 6338 aaaf cfec,
14018,11,13286,13478,2017-11-30 00:35:45,ddam 8875 f4f7 afaa 4614 5557 f9d7 bb76 67k7 6634 afga caaf,
14019,17,13417,13447,2017-11-30 00:35:45,aamc 7586 47f4 gf9f 4144 7557 def9 14hh 7776 7733 9gap edde,
14020,16,13101,6856,2017-11-30 00:35:45,maam 5755 ff47 agag 6414 5575 d9d9 7214 6776 37i4 gffg efco,
14021,12,12538,13174,2017-11-30 00:35:45,a9aa 7686 4f2a faaa 6461 7575 cee7 14bb 8777 6733 gf9f eddd,
14022,17,9715,6550,2017-11-30 00:36:06,99aa 6555 422a 99fa 1111 7757 9ee7 1b7h 8785 3876 a9aa eeeo,
14023,16,13108,12211,2017-11-30 00:36:06,a9cm 6757 7f72 ffpa 6161 7757 e9e7 4441 8667 7778 fafa dfod,
14024,14,6132,13796,2017-11-30 00:36:41,a99a 6887 244f fgmg 6414 5755 9d9e 71hb 8867 4788 gafa dcdf,
14025,0,,,2017-11-30 00:36:41,ddcd 5658 7ff2 fbaf 4446 8887 77b9 62b6 5887 7473 gddf baca,
14026,11,13797,13845,2017-11-30 00:37:27,cc9a 5558 a2f2 gg9f 6146 5777 d7ef b12b 8767 8466 aggg cfee,
14027,20,10661,10301,2017-11-30 00:37:27,9cmc 665k 44a4 gagp 4644 5775 dfc9 77b2 7786 3333 faff fcco,
14028,5,13859,3576,2017-11-30 00:37:27,9d9c 8888 2a44 fbab 6414 5358 dde7 b477 678k 6884 dgaf ffda,
14029,17,13195,12906,2017-11-30 00:37:43,9mca 5587 a47a aapa 1416 5755 77fd 112b 5666 7884 gaff dddc,
14030,3,2097,13960,2017-11-30 00:38:02,9aa9 8867 7f74 9ggf 1664 7777 dc97 2472 6776 3387 9aap deee,
14031,6,13996,12819,2017-11-30 00:39:25,9ddd 6585 2774 f9fg 4661 7758 e7ce bb74 8668 3446 9aga deef,
14032,17,6246,10437,2017-11-30 00:39:29,cc99 7577 7727 ffaa 4446 7775 7efc 11hh 6857 7463 9gag fddd,
14033,8,13914,4452,2017-11-30 00:39:29,caca 56j8 224a gggp 4641 5777 97df 1142 677k 87i6 faaa fecd,
14034,4,14006,12524,2017-11-30 00:40:22,aa9c 8555 af47 agaa 1614 7775 eedd 7b41 7878 7644 9fdg cefo,
14035,14,10196,10197,2017-11-30 00:40:22,a9ac 56jj 7747 fggf 4461 7555 7cd9 747b 8887 34i8 gfff ccce,
14036,12,13610,13618,2017-11-30 00:40:22,cm99 7668 af44 9aga 4461 5755 cf9e 24b7 667k 7667 faga cfee,
14037,17,10905,6209,2017-11-30 00:41:29,ddcd 888k a772 gfff 4416 5875 feee 7672 7877 3683 g9ma eeff,
14038,14,10582,10727,2017-11-30 00:41:29,ccc9 6567 2474 9gaf 1666 7777 9ede 21b1 6887 4884 faag ccdc,
14039,10,13555,12764,2017-11-30 00:41:38,c9dd 788k 4747 gggf 4166 87k5 99ee 6b6b 7866 7844 dada eedf,
14040,15,7257,13064,2017-11-30 00:41:38,cc99 77j7 a4a2 fgpg 1466 5555 eeee 4b27 6656 3638 fggg ccef,
14041,12,13652,4746,2017-11-30 00:41:38,999c 5667 2a44 gaga 1644 7555 f997 777b 78k6 4346 aafg cfdc,
14042,9,13742,12600,2017-11-30 00:41:38,dddd 585k 2447 ag9g 4664 8785 eec7 b6b4 686k 7784 dagd dedd,
14043,16,12870,13557,2017-11-30 00:42:31,aaca 7778 af74 9fpp 4644 7577 d9df 1127 7877 866k g9af dcoc,
14044,12,13113,13585,2017-11-30 00:42:31,a999 7576 2277 aafa 6146 7555 c9d9 71bb 676k 6876 9fff cccc,
14045,10,13909,13786,2017-11-30 00:44:33,cacm 6886 4422 9faf 6414 3777 fffo 47b7 7887 6444 gaaa cddf,
14046,8,13281,13692,2017-11-30 00:44:33,c9a9 5887 f442 gfag 4661 7577 e9f7 b7bh 6586 7868 99a9 feed,
14047,10,12633,12180,2017-11-30 00:44:33,9aa9 7857 442f afma 6146 7775 d9e7 bb47 6786 6346 9gaa fecf,
14048,11,12972,13462,2017-11-30 00:44:48,a9m9 5887 af7f agag 6461 5577 9dee 777b 678k 77k3 gf99 ceed,
14049,16,11700,13125,2017-11-30 00:44:48,9aac 865k 2424 ggag 1111 5575 dfff 112h 8877 3368 agfp fccf,
14050,11,12563,11715,2017-11-30 00:45:04,cc9c 7757 f4ff aga9 1414 5757 cf77 42b4 8778 7438 g9fp eddo,
14051,4,13875,13700,2017-11-30 00:46:38,acaa 76j8 7477 9gag 1466 7757 edd7 717b 57k7 6683 ffag cccf,
14052,17,13045,13588,2017-11-30 00:46:38,99cc 556k 4f2f aaag 1616 7777 79c9 2b44 6768 644i faaa efed,
14053,7,14014,13874,2017-11-30 00:46:55,c9a9 6656 f447 9aga 6166 5757 ddcf 4127 866k 3864 f9ag dced,
14054,17,11101,8559,2017-11-30 00:46:55,a9a9 6776 7a7a ggfa 4466 5575 d7df 4bb1 7758 6834 aagg cdcc,
14055,12,11820,11031,2017-11-30 00:46:55,d9da 7878 2a27 abga 4166 5757 c9c7 742b 88k7 7837 afda dfao,
14056,13,12948,12951,2017-11-30 00:46:55,9999 7867 f247 aagg 1416 5577 977e 7777 88kk 7834 9gpp eefe,
14057,9,13457,12966,2017-11-30 00:46:55,cccd 8587 7f7f a9pf 1466 7758 eeeo b1b6 8666 4444 ag9d dfdd,
14058,11,3380,9804,2017-11-30 00:47:36,acac 578k 2f2f gagg 4416 5577 9ff7 b2b1 7788 6666 aap9 eccf,
14059,18,12091,8702,2017-11-30 00:47:41,a9cc 7588 a4f2 ag9g 1664 7755 ee7e 4142 7888 373k gfad ecce,
14060,17,13923,12598,2017-11-30 00:47:41,ccac 8758 4a4a 99gf 6416 7557 9cce 7bhb 8577 6784 gagg ffce,
14061,14,3809,13615,2017-11-30 00:47:51,aca9 5667 af4a fffg 1466 5755 7eee 4bb2 6867 4636 aa9a fdff,
14062,12,13425,2747,2017-11-30 00:47:51,c9ac 7885 fa4a agaa 6461 7775 foce 422b 6888 6747 fggg eeff,
14063,19,6853,10286,2017-11-30 00:48:04,c9aa 58j7 7f4a gfa9 1641 7557 dcd9 7bbb 67k7 6638 gggg cffe,
14064,16,13485,12254,2017-11-30 00:48:04,9cdc 757j a7af bfff 1164 5555 e7fd 2b7b 8858 4666 gagf ecce,
14065,14,13598,13603,2017-11-30 00:48:04,a99c 865k f7f7 aaff 4411 5777 79df 2421 8687 4644 aaaa feef,
14066,1,2088,1001,2017-11-30 00:48:10,aa9c 7885 244a gfap 1461 5755 ef9d 2741 787k 4646 fafa cffd,
14067,13,3976,12367,2017-11-30 00:48:10,aaac 8585 aff4 9aaa 6146 5775 dfee b121 7667 4473 ggff dfcc,
14068,13,4177,10664,2017-11-30 00:48:10,99ac 7557 7722 ffgf 6466 7577 77de 4471 7787 3778 faam ecoc,
14069,20,9996,9992,2017-11-30 00:48:10,9c99 5788 7742 ggag 6444 5557 dfd7 bb2h 6675 4334 aa9f dccc,
14070,15,10957,12027,2017-11-30 00:48:42,9aca 76kj 777a g9gg 1414 5775 dccf 4b21 7787 6484 f9f9 eece,
14071,1,2626,2585,2017-11-30 00:48:42,aca9 8877 f47f afaa 6614 7557 c7e9 4b41 8687 4843 fgfa eefe,
14072,18,12189,11580,2017-11-30 00:49:01,9aac 5587 7477 ggap 1466 7557 e7ef 1122 6678 8348 agg9 cfcf,
14073,17,10264,9689,2017-11-30 00:49:01,9acc 7657 4724 agaf 4641 5775 fd79 4421 6778 4663 ffga coff,
14074,14,13443,13622,2017-11-30 00:49:01,a9ac 7776 2faa g9g9 4446 7555 fcdf 4b7b 7688 6668 g9gg cedf,
