id,gen,matron_id,sire_id,birthdate,genes,name
8000,7,7930,7982,2017-11-26 06:55:47,cacc 8658 4222 9aaf 4464 5575 9fef b141 7576 4674 9gga cfef,
8001,13,6500,6308,2017-11-26 06:55:47,acca 7758 afa4 agfp 6141 7755 cfef 1747 7667 488i aaaa ddfd,
8002,12,5499,4783,2017-11-26 06:56:09,c9aa 8565 f24a ag9p 4661 5575 9e77 2bh2 7667 6483 ggga fcee,
8003,13,5662,6028,2017-11-26 06:58:07,ac9a 6658 7774 aagf 6464 5577 d9ce b444 58kk 7438 fagg fefe,
8004,12,7710,7720,2017-11-26 06:59:23,99mc 7k7k 4f44 99ff 1464 5757 dde9 112h 666k 6684 9a9g eeeo,
8005,11,6610,2037,2017-11-26 06:59:23,c99c 8j66 772f 9fgm 4464 5575 7eff 4117 5778 6683 9afp efcf,
8006,9,5751,5851,2017-11-26 07:02:41,9c9c 56k7 24f2 fgap 6614 5577 ccd9 44bb 676j 8643 9ffp dfff,
8007,16,6197,2603,2017-11-26 07:02:41,ccm9 5767 4fa2 agff 4666 7777 d79e 4271 6786 8766 f9ag cdef,
8008,16,6201,7784,2017-11-26 07:02:41,cacc 6867 4faa aaaf 6646 5755 7fc7 7477 k766 374k gg99 ddff,
8009,16,5225,6533,2017-11-26 07:02:41,aaca 576k ffaa f9fg 6164 5775 c77e 47h1 6k6k 3678 aafa ecdd,
8010,1,2089,1073,2017-11-26 07:03:20,aacm 7888 a427 9aag 1666 5777 d9fe bb41 776k 7844 afaf dedd,
8011,16,5650,6283,2017-11-26 07:03:20,c99a 85k6 2472 gfmf 6666 7575 9ecd 4b24 7687 6677 gggg ffcf,
8012,15,6046,3824,2017-11-26 07:03:20,999c 8567 2fa2 gffg 1414 5775 fe7d h772 6867 47k8 agf9 dedc,
8013,15,7172,7413,2017-11-26 07:03:33,acc9 5785 2a7a a99g 4461 7577 dec9 71bh 8666 478k gfam deff,
8014,12,7952,7270,2017-11-26 07:06:36,aaa9 8886 f274 9ffm 6444 5777 9777 1447 6678 7373 fff9 fdfc,
8015,10,4846,7777,2017-11-26 07:07:44,9c9c 558j 4442 gafg 4461 7555 d7df 12b2 665k 843k 9fff ccfo,
8016,16,6204,6138,2017-11-26 07:07:44,99cc 5758 44a4 aaap 4446 5577 d7d9 7472 7888 7483 gf9a ffco,
8017,14,5644,5057,2017-11-26 07:09:58,cc9c 8787 aa27 ag9a 1664 7575 e79f b242 6888 878k agaa ceeo,
8018,9,6072,4740,2017-11-26 07:10:42,ccac k587 7272 f9gm 6641 7775 fdef b11h 8668 8643 ggpm edcd,
8019,7,2480,4022,2017-11-26 07:11:14,9aca 7585 7f42 aga9 6444 5555 79fe bbbh 7678 4874 9aaf cdcd,
