id,gen,matron_id,sire_id,birthdate,genes,name
60000,9,49038,32862,2017-12-04 10:17:13,ac99 5656 a72f bgfa 4411 5877 cbee 4464 7756 7868 9gam ddff,
60001,7,47102,38240,2017-12-04 10:17:13,addc 5668 422a gbmg 1664 8357 d7de 1677 7788 8668 fdfd feac,
60002,14,53455,53326,2017-12-04 10:17:13,amc9 55jj ff7f 9fff 4446 k5k7 79fe 71b1 67k7 7687 dgam ddco,
60003,6,46749,40126,2017-12-04 10:17:13,9aac 7555 4a22 ggbg 4414 5785 beff b122 58jk 6366 gfgg edae,
60004,17,47516,9689,2017-12-04 10:17:20,99c9 7876 4724 g9af 4166 7755 dcd9 4724 7885 4646 g9gg cfee,
60005,3,56161,56960,2017-12-04 10:17:20,ccd9 5765 f42a b99b 1441 7857 ffee 1446 5877 3486 f9fg dadc,
60006,16,55939,7694,2017-12-04 10:17:20,ccda 8785 aa2f 9paa 4641 7558 e99e 64b1 8878 7447 9f9a cabe,
60007,11,54329,36669,2017-12-04 10:17:20,d99c 5787 a2a7 1a9b 4664 7587 7bc7 427h 776k 884i ffga efdd,
60008,9,4506,48956,2017-12-04 10:17:20,cc99 j865 a774 afba 1164 5775 d79n 7274 567k 3464 afaa ceca,
60009,7,49033,55916,2017-12-04 10:17:20,ccaa 5j55 faf4 99gm 6611 5788 7def 1777 7858 6474 adf9 cfcf,
60010,11,47444,43685,2017-12-04 10:17:20,cacc 5758 4742 aaag 6664 7755 d9ef 27b2 6878 8466 gagg dddc,
60011,10,42685,42533,2017-12-04 10:17:20,cc9d 7756 a227 fbgp 4146 7777 b7f9 272b 7766 3833 afgg dcff,
60012,7,45567,22510,2017-12-04 10:17:20,99a9 7777 7af4 gfbb 6461 577k 77e9 7422 7677 8366 fdga aafo,
60013,7,53945,47868,2017-12-04 10:17:20,a9ca 667j 4444 fafa 4146 38k5 ee9d 747b 67k7 3363 gada efda,
60014,5,47252,38386,2017-12-04 10:17:20,a9dd 756k 4aff 9bff 6611 7575 9f79 617b 7778 3344 aaag deee,
60015,10,44431,39118,2017-12-04 10:17:20,ddca 6567 f242 babm 6446 7577 79o9 b4hh 587k 74k7 adag fcaa,
60016,5,49056,29475,2017-12-04 10:17:20,aadd 6657 422a 1bfb 1664 7885 bd7f 22b6 6876 8722 agaa ffdc,
60017,10,51063,31652,2017-12-04 10:17:20,c9aa 6678 2f24 afpa 1414 8585 fcd7 4124 557k 3743 ggap eeec,
60018,5,49243,19463,2017-12-04 10:17:20,dcdd 6665 22f4 gagg 4441 7338 bedf 72b1 6767 8386 dagf fdee,
60019,3,45047,51873,2017-12-04 10:17:20,dddd 8568 74a4 gbgf 1641 3538 bb79 7116 58k7 6328 ddad aafa,
60020,3,54248,36718,2017-12-04 10:17:20,cc9c 8567 77f2 aggg 1164 5557 dc99 7747 8887 8833 9aag fcef,
60021,17,9715,23515,2017-12-04 10:17:20,aac9 7558 f272 9fg9 1664 5577 997d 1b2h 88k8 3433 aaga cdff,
60022,19,42400,36325,2017-12-04 10:17:20,c999 6776 f4af fpab 4461 5555 fdfd 41b1 8767 3433 a9ma cacc,
60023,20,40537,26475,2017-12-04 10:17:20,a99c 75k6 7a27 9ggg 1144 7757 7de9 1411 7887 8866 9afp feco,
60024,7,44865,46761,2017-12-04 10:17:20,acac 7565 a244 9gbg 6161 8355 fd79 h422 7578 8888 gdfg eddo,
60025,10,56002,51878,2017-12-04 10:17:37,999c 8567 4442 f9aa 4144 7777 eeee 22b4 5676 3334 gfgg ffad,
60026,11,56001,57541,2017-12-04 10:17:37,cc9a 6566 277a aafa 1416 5555 e9e9 4764 7876 4434 9ggp fffo,
60027,12,55955,55956,2017-12-04 10:17:37,99a9 6666 7744 faf9 6464 7555 f999 b774 6686 66ii 99gg aafc,
60028,7,47533,56307,2017-12-04 10:17:37,dcad 5585 4aaf b9gg 6444 837k bd9f 647b 6666 6686 9ffg daac,
60029,10,56004,55934,2017-12-04 10:18:18,aa9a j688 4724 faff 4441 5755 9fee 2416 7877 8376 dgga cfco,
60030,14,48120,33766,2017-12-04 10:18:18,aaac 5556 ff2f 999b 6661 757k c97d 1441 6687 4477 fdag eaaa,
60031,10,45319,39791,2017-12-04 10:18:27,ccc9 6866 af47 fb9a 4614 5753 d9ff 462b 6777 8734 ggaf dddc,
60032,5,53831,56146,2017-12-04 10:18:40,9aa9 7888 f77a gbgg 6446 5575 efd9 7764 5778 4332 gdda cedc,
60033,12,43779,13781,2017-12-04 10:18:40,dccd 6788 f7a7 bbgg 4446 5585 eed9 b746 k676 8344 adgf daca,
60034,5,55648,38614,2017-12-04 10:18:40,dadd 88j5 4244 b9fg 1466 3558 dfee 16b6 8688 7684 ggfg ffca,
60035,10,53019,43139,2017-12-04 10:18:40,cd9c 6887 4a77 faf9 1141 7753 9fd9 b444 8878 3836 g9gg dddc,
60036,19,44427,44424,2017-12-04 10:18:40,m9ac 8767 2f22 fgfp 4446 5575 eeec 2b42 6887 6634 fmff efff,
60037,11,44287,33933,2017-12-04 10:18:40,ac99 776j 747f ffaf 1664 k787 eebe 6474 666k 8434 gddf fade,
60038,6,46977,38623,2017-12-04 10:18:40,dd9d 6855 a7a2 9ff9 4161 5575 9fed 2644 8888 3666 f9a9 ceeo,
60039,4,53931,41186,2017-12-04 10:18:40,9cam 6686 af7a abgb 6144 3585 fddb 6411 5778 6476 gdpa dfee,
60040,4,40212,3428,2017-12-04 10:18:40,aac9 8758 7a2a g9aa 1664 7775 fd7d 1b2b 7787 3837 d99f ffec,
60041,13,55147,40997,2017-12-04 10:19:02,aa99 55j7 7422 ggab 6461 7755 ddfb 2167 587k 7672 amag eafe,
60042,7,51922,52167,2017-12-04 10:19:02,caca 586j 24a4 aafa 1444 5757 b997 4721 6766 4644 fa9d dffd,
60043,12,56399,56362,2017-12-04 10:19:02,adcc 8685 7442 aabb 1614 77k7 d7e7 2714 8787 8376 gdgg fddd,
60044,11,57627,54491,2017-12-04 10:19:10,9ccm 6865 2274 aafa 4441 7575 fd9e 7761 7557 3763 99aa fdfe,
60045,12,57600,57602,2017-12-04 10:19:10,aa99 7658 4274 ffga 1641 5777 eefb 6674 676k 4466 afgg ffdf,
60046,11,57571,53974,2017-12-04 10:19:10,a9c9 6666 2724 ffaa 4414 5755 eeee 6446 8877 4646 gmmm docc,
60047,12,57072,57599,2017-12-04 10:19:10,9aac 6866 4247 gfaa 1644 5777 99ee 6b4b 5867 468i a9aa dffa,
60048,12,57070,57071,2017-12-04 10:19:10,caca 8657 7442 faff 4616 5785 eeee 6bb4 6k6k 3886 9paa ffcf,
60049,12,53215,53686,2017-12-04 10:19:21,cdac 78kj a227 ggbg 1411 8783 bfbf 6b62 7587 4882 9afa fece,
60050,12,57045,57069,2017-12-04 10:19:56,9a9a 7688 7724 aaaa 1411 7558 eeee 6724 787k 467i a99m dfaf,
60051,12,57043,57044,2017-12-04 10:19:56,9a99 7676 7727 ffaa 1616 5757 eeee 4761 5686 7ii6 gaam dffa,
60052,11,55932,53975,2017-12-04 10:19:56,aa99 6667 7427 afag 1611 5557 e9ee 2b27 7687 4633 9fgg fcff,
60053,8,16025,18722,2017-12-04 10:19:56,9adc 57j7 a7a2 gagf 1646 7757 7de9 74b7 5586 6686 9aa9 cfdf,
60054,13,36112,50978,2017-12-04 10:20:07,dddd 55j5 7aaf gbbb 1666 8755 e97e 6114 7768 3448 a9df effa,
60055,16,52606,49972,2017-12-04 10:20:32,cdca 75j5 aaa4 gp9b 4116 5777 ceff 6b61 7787 8677 agg9 ceoe,
60056,12,52113,5994,2017-12-04 10:21:06,9cam 7655 7747 afab 4164 5587 7db7 b711 6k75 6663 9ggf acef,
60057,19,36470,38325,2017-12-04 10:21:06,daam 6577 af2a ggg9 4144 7555 fe9o 474b 678k 4333 g9mg dcfd,
60058,4,52181,50114,2017-12-04 10:21:15,cdc9 5778 72a7 9bbg 1616 3585 e9c9 b4b7 6666 8626 9ffa dcff,
60059,7,55854,55864,2017-12-04 10:21:30,a9aa 6787 fa77 fafa 6441 8577 edec 4772 6866 3346 aaag cddc,
60060,11,57629,54501,2017-12-04 10:21:30,aaa9 68j7 7722 afff 1411 5877 e9e9 7667 7k76 i66i f9af fcof,
60061,11,57628,54494,2017-12-04 10:21:30,aaca 7666 2244 afff 1114 7575 ee9e 4764 7777 86i6 gd9m edco,
60062,12,57155,53743,2017-12-04 10:21:30,a9cm 856j 7474 faga 1611 7885 e99f 2b76 786k 8633 ggaa efaf,
60063,12,57154,54575,2017-12-04 10:21:30,9a9c 8786 2422 afaa 4164 7775 9e9e 24b7 666j 3383 fgga ffce,
60064,15,39083,14425,2017-12-04 10:22:26,m9ac 8585 f22f aagf 6116 5777 797c 7b2b 5576 4774 afg9 fcof,
60065,8,19270,49074,2017-12-04 10:22:26,dcdd 856k aaaf gbgg 4444 3857 bbbb 6111 8868 7382 fafd baac,
60066,15,31696,41176,2017-12-04 10:22:26,9cca 6665 4aa7 aagg 6141 8877 d9f7 72bh 78k7 4686 agaa eoce,
60067,14,18804,7719,2017-12-04 10:22:26,9c9m 8777 42af 9gfa 6614 7778 9ecd 74b4 8888 4776 aaff ccae,
60068,19,26673,34227,2017-12-04 10:22:26,m9m9 7855 af77 gbpg 4416 7557 d797 17hh 6678 36i3 a9f9 dbac,
60069,17,25321,25221,2017-12-04 10:22:26,ac9a 5576 af44 gg9a 6641 7775 797f 1b1b 8886 6688 faff fccc,
60070,15,36962,37155,2017-12-04 10:22:26,aaam 755k 222a bffg 1411 777k co99 2644 5678 6486 gfaf dafa,
60071,8,34792,44142,2017-12-04 10:22:26,9aam 6556 af2a fgga 4666 5537 decd 6162 6756 3347 f9ga caaf,
60072,6,39752,38675,2017-12-04 10:22:26,ddad 6576 7424 bggb 6461 8888 fd7f 446b 7767 6488 a9aa ffef,
60073,19,21182,8866,2017-12-04 10:22:26,ma99 5677 2fa7 afag 1164 5757 99fb 14h7 7688 k787 aafm cfed,
60074,19,30467,41467,2017-12-04 10:22:26,ccam k57j 7274 ffg9 1146 5755 79df 2714 7665 6648 9gaa bfcc,
60075,8,41055,40489,2017-12-04 10:22:26,9d9a 5685 4724 g9bf 1161 5877 ed9f 4224 8675 4647 9ffd dfcd,
60076,3,15505,48415,2017-12-04 10:22:26,acaa 8786 24f7 gffg 1666 5587 9e97 72b1 5888 6486 ga9g dfdc,
60077,5,41482,37989,2017-12-04 10:22:26,ad9a 5658 aa4f g9ff 1446 8777 b97e 177h 75k7 7368 afgd dcee,
60078,17,26711,11713,2017-12-04 10:22:39,a9ac 887j af44 fafb 4611 7878 f799 4164 8775 33k6 ggpg bcac,
60079,20,22951,42077,2017-12-04 10:22:39,9aaa 8565 42a4 gggg 6111 7755 df9e b712 668k 7834 999g dfcf,
60080,10,34938,37607,2017-12-04 10:22:39,addd 6865 2a44 gapf 1666 5773 ebfd 6711 8577 4677 aadf eafa,
60081,16,21800,55249,2017-12-04 10:22:39,adam 6685 2427 afba 1114 7788 e7df 6274 777k 6784 fgag fdee,
60082,20,41881,39260,2017-12-04 10:22:39,a9aa 65j5 42a4 a9gf 4414 5775 ecc9 b17b 8878 7778 ffga ffef,
60083,6,40252,14835,2017-12-04 10:22:39,9ccc 7888 2aff afgf 1466 5757 ceff b2b2 785k 6373 afaa efcf,
60084,18,37407,16056,2017-12-04 10:22:39,acc9 8788 2f27 ggaa 4646 5755 c9e9 222b 8786 3364 faap fcfc,
60085,19,17657,17346,2017-12-04 10:22:39,9aa9 57j7 a44f fgfg 1461 5555 99d9 b4bh 6666 7433 gggg fdcf,
60086,17,35654,36746,2017-12-04 10:22:39,9cdd 8858 44f2 pbpg 6416 5578 9oee 4h71 5865 6868 dagd bafa,
60087,5,40777,44665,2017-12-04 10:22:39,9maa 6575 7a7f fbff 1141 5575 efb9 6214 5666 3768 aadf dfee,
60088,12,22557,22169,2017-12-04 10:22:39,a999 8677 42a2 9gaf 4641 7777 df9e bh24 5778 3843 g9gg fcee,
60089,17,27522,23006,2017-12-04 10:22:39,99cc 5575 77aa ffg9 6166 7755 cfeo b44b 85k6 6446 affg eoof,
60090,11,30590,38225,2017-12-04 10:22:39,a99a 8566 74a7 99gg 1461 5558 bc97 2b47 687k 6838 ggfg dcea,
60091,16,30502,32070,2017-12-04 10:22:39,m99m k775 4277 gfgg 1644 5777 ccdd 444b 6577 6636 fagp eddf,
60092,1,21943,45251,2017-12-04 10:22:39,9cdd 7686 27fa 9gga 1444 3787 fbd9 6766 7788 4874 ddgg bcef,
60093,19,28240,23106,2017-12-04 10:22:39,dd9d 7585 fa27 fgfm 1446 5855 ee7e 72b4 666k 6644 gacc fddd,
60094,10,33950,53357,2017-12-04 10:22:39,c999 7567 ff47 g1f9 4446 7585 fb7f b444 767k 6676 aaaa fabc,
60095,15,35532,50796,2017-12-04 10:22:39,ddam 85j6 4244 aggf 6616 5787 bff7 4bbh 75k7 3434 gggg efea,
60096,17,15406,19137,2017-12-04 10:22:39,aa9d 6856 7a44 gfaf 1141 5757 befd 626h 7686 4868 addg efee,
60097,14,38212,6612,2017-12-04 10:22:39,9a9a 6668 274a ggaa 4644 7555 77oe 4417 k786 i436 gafg ffec,
60098,14,27651,27685,2017-12-04 10:22:39,acc9 886j 444a 99fg 4664 7857 efde 6b24 8768 3448 99fa efdd,
60099,9,39698,36701,2017-12-04 10:22:39,cc9a 7785 744a aap9 6414 7777 f99f 6b24 778k 7836 aaga dffo,
60100,15,37206,37405,2017-12-04 10:22:39,c9c9 886j af72 9ap9 6614 555k fff9 216h 8888 678i appa coff,
60101,11,38630,39134,2017-12-04 10:23:26,a99c 8867 7422 aaap 6461 5555 9f7e bb74 676k 886i gagg fedc,
60102,21,42257,32011,2017-12-04 10:23:26,aaca 5666 af2a 9ga9 1411 5555 f77c 717b 7688 6744 9ffa efde,
60103,5,30309,36899,2017-12-04 10:23:26,dcc9 7685 242f fagf 6464 738k be9b b121 786k 6773 ffgd edde,
60104,5,31294,24034,2017-12-04 10:23:26,d9ac 6877 4a4a aa9f 1664 8777 7bbb 7474 k857 4638 dadp dbcf,
60105,11,39447,52155,2017-12-04 10:23:26,99dc 7556 7427 gggb 1461 8387 7b79 6b27 8677 3636 agaa dfao,
60106,12,26111,28382,2017-12-04 10:23:26,99da 8885 2af7 gf99 1166 875k cc7b b646 6k58 4463 dfmm adac,
60107,14,16553,49993,2017-12-04 10:23:26,9ca9 566k 2772 afpb 1644 7575 ffc9 4411 5878 8636 g9fa dfcc,
60108,12,47179,47412,2017-12-04 10:23:26,aacm 7657 a7f2 aafa 6661 8555 e9f7 4646 7k87 6k33 gggg ffff,
60109,12,52684,49584,2017-12-04 10:23:26,9adc 7j76 2a72 ggaf 4414 7878 fbbb 61b2 5867 6866 f9dm bbea,
60110,19,39084,20329,2017-12-04 10:23:26,9ccc 6857 2442 f9am 4444 7775 9ec7 4724 8887 8633 gaaa fdco,
